Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;99.572;99.53;99.625;99.555;99.564;99.607;99.637;99.218;99.559;99.523;99.645;98.992;99.551;99.709;99.746;99.566;99.657;99.599;99.493;99.243;99.435;99.645;99.521;99.724;99.553;99.617;99.249;99.292;99.218;99.539;99.816;99.731;99.768;99.815;99.702;0.0
T.HUEVOS KGS;77.754;76.948;74.884;77.47;78.014;80.637;78.616;71.018;77.945;74.471;81.365;73.015;72.598;79.379;82.865;77.845;80.475;75.608;77.74;69.275;71.461;78.21;78.012;84.678;75.24;83.431;73.1;71.3;71.018;78.453;79.421;80.149;80.538;72.077;83.224;1.0
T.HUEVOS UNDS.;77.754;76.948;74.884;77.47;78.014;80.637;78.616;71.018;77.945;74.471;81.365;73.015;72.598;79.379;82.865;77.845;80.475;75.608;77.74;69.275;71.461;78.21;78.012;84.678;75.24;83.431;73.1;71.3;71.018;78.453;79.421;80.149;80.538;72.077;83.224;1.0
TOTAL HUEVOS GALLINA;77.407;76.679;74.568;76.787;77.851;80.441;78.303;70.557;77.487;74.152;80.996;73.098;72.159;79.203;82.356;77.304;80.132;75.34;77.479;68.822;71.073;77.808;77.815;84.32;74.806;83.276;73.1;71.083;70.557;78.168;79.186;80.169;80.125;71.585;82.735;2.0
OTRAS AVES;2.887;3.191;2.41;3.444;2.593;2.399;2.741;2.917;3.582;2.662;3.078;1.847;2.454;3.808;2.468;1.92;3.064;2.787;3.704;2.599;2.955;3.111;2.384;3.236;2.963;2.77;0;1.158;2.917;3.446;4.557;3.027;4.458;2.211;2.175;2.0
MIEL;8.726;10.039;9.209;9.825;8.226;6.457;8.757;6.231;10.07;8.009;9.519;7.815;7.551;9.724;8.899;6.799;9.764;8.051;10.379;6.734;9.575;8.472;8.652;9.069;8.404;9.429;5.28;8.17;6.231;10.011;10.54;9.325;9.748;4.228;9.636;1.0
GRANEL;1.498;2.43;1.36;1.311;0.775;1.359;1.556;0.847;1.629;1.574;1.538;1.059;1.187;1.422;1.974;0.538;2.511;1.317;1.901;2.086;3.627;1.769;0.858;0.349;1.722;0.99;0.833;1.495;0.847;1.817;1.389;0.499;2.537;0.258;1.889;2.0
ENVASADA;7.026;6.716;7.811;8.326;7.241;5.23;7.087;5.409;7.706;6.538;7.574;6.753;6.262;8.084;6.658;5.932;7.398;6.901;7.879;3.955;6.027;6.775;7.621;8.735;6.412;8.46;4.184;6.77;5.409;7.518;8.874;8.846;7.476;3.972;7.45;2.0
TOTAL CARNE;97.657;98.208;97.448;97.895;97.923;96.826;97.581;97.531;98.523;97.463;97.917;96.204;97.732;98.378;97.504;95.721;98.18;98.341;98.759;97.373;97.24;97.575;98.008;97.878;97.518;97.985;94.44;96.501;97.531;98.885;99.601;98.256;98.572;97.259;97.17;1.0
CARNE CERTIFICADA;50.904;53.652;47.997;51.441;49.5;50.822;51.863;45.75;51.025;47.046;55.923;32.792;45.45;56.194;57.739;43.354;52.817;51.807;56.613;58.509;52.506;50.031;49.497;51.046;51.374;49.808;27.973;36.034;45.75;55.996;63.922;46.739;58.193;40.383;57.674;2.0
CARNE FRESCA;91.888;93.4;90.946;92.033;91.89;90.85;91.2;92.788;95.708;90.818;93.287;85.798;91.78;93.404;92.992;86.35;92.27;93.701;95.842;93.143;92.84;91.975;90.918;91.757;91.853;91.974;80.465;85.244;92.788;96.184;96.898;92.684;94.675;87.216;92.575;2.0
SALCHICHAS FRESCAS;9.698;11.011;8.152;10.912;8.747;9.163;9.398;8.891;12.423;9.25;10.21;6.478;9.46;9.63;10.878;6.498;10.709;11.043;11.22;15.154;13.296;8.289;9.489;8.677;10.556;7.706;4.452;8.995;8.891;11.883;12.499;9.147;11.931;4.474;10.002;3.0
CARNE VACUNO;56.321;64.16;55.209;56.653;51.991;52.07;55.76;55.593;61.472;54.342;58.718;43.586;54.122;60.752;57.863;44.013;57.85;61.955;63.868;52.89;52.365;56.76;57.193;58.733;55.136;59.096;33.434;48.353;55.593;64.805;70.775;54.576;61.537;42.128;57.067;3.0
TERNERA;46.57;55.102;44.992;46.671;42.484;42.056;45.869;46.03;52.074;45.719;47.624;37.545;44.506;51.326;46.399;34.921;47.583;52.789;53.745;42.909;44.439;47.15;46.506;48.498;45.778;48.45;26.69;40.946;46.03;55.303;60.039;47.096;51.01;33.569;45.311;4.0
AÑOJO;17.374;19.472;18.111;18.906;15.847;14.405;17.168;17.386;19.528;15.868;19.221;8.611;16.485;18.751;19.457;12.701;17.502;18.14;22.308;13.576;13.744;17.885;19.275;18.063;16.707;18.938;7.887;11.108;17.386;20.268;24.964;16.037;19.118;11.539;18.577;4.0
MAYOR;6.265;7.259;5.69;6.107;5.939;6.089;6.203;4.869;7.507;5.729;6.865;5.301;5.473;6.421;6.981;4.954;6.827;6.278;7.149;5;5.322;6.288;6.401;7.075;5.857;7.198;3.783;6.081;4.869;7.623;8.435;6.324;6.226;3.523;6.583;4.0
CARNE POLLO;76.879;80.01;76.081;76.669;75.176;75.689;75.668;77.805;84.202;75.524;78.52;74.498;74.946;79.325;77.827;66.752;76.693;81.931;83.98;79.8;77.048;77.615;75.626;75.672;76.74;77.205;58.114;71.644;77.805;85.315;88.475;78.687;79.362;62.14;76.892;3.0
POLLO ENTERO;22.239;25.904;20.002;21.582;21.247;21.892;21.722;22.709;26.382;20.109;24.925;18.346;20.187;22.974;24.928;12.967;24.152;25.962;27.657;28.238;29.088;22.001;20.321;17.593;23.901;18.341;13.358;16.439;22.709;26.175;32.296;23.756;26.238;5.843;23.582;4.0
POLLO FILETES;34.822;37.516;37.752;36.147;35;28.909;32.997;37.381;44.968;36.108;33.382;35.657;37.766;36.953;29.93;24.583;33.807;38.148;45.046;34.638;32.301;35.472;34.605;35.899;33.927;36.912;25.559;33.913;37.381;44.081;46.821;41.621;33.793;26.823;28.126;4.0
POLLO POR PIEZAS;65.692;71.834;62.774;64.921;65.753;62.384;64.12;67.59;74.601;64.999;66.565;62.276;62.89;70.407;65.127;53.248;64.832;72.086;75.15;71.923;64.425;66.762;64.143;64.187;65.36;66.469;39.094;57.784;67.59;75.821;80.405;69.529;70.243;51.374;63.397;4.0
CARNE CONEJO;14.121;15.552;13.844;14.539;13.494;13.187;15.06;8.71;12.593;11.458;17.451;7.52;10.698;14.628;19.233;10.623;17.639;15.69;12.857;18.581;18.361;13.74;11.984;13.05;13.875;14.702;7.426;10.771;8.71;13.731;15.62;14.436;17.774;9.71;18.06;3.0
CARNE OVINO/CAPRINO;12.298;11.49;11.816;12.628;8.992;15.285;13.271;6.559;10.584;10.136;15.056;5.605;7.884;13.005;17.783;10.568;14.75;12.955;10.9;12.37;15.795;11.612;10.825;13.198;12.481;11.914;3.775;7.137;6.559;11.282;15.807;9.998;14.766;6.517;18.287;3.0
CORDERO;11.532;10.776;11.241;11.875;8.295;14.282;12.517;5.88;9.673;9.486;14.159;4.819;7.47;12.093;16.875;9.868;14.093;12.157;9.961;11.36;14.656;11.191;9.744;12.473;11.779;10.999;3.775;6.439;5.88;10.465;14.452;9.726;14.169;5.974;17.274;4.0
CABRITO;0.719;0.576;0.627;0.564;0.527;1.201;0.799;0.278;0.564;0.569;0.888;0.794;0.313;0.768;1.051;0.702;0.777;0.612;0.763;0.558;1.104;0.484;0.888;0.752;0.646;0.889;0;1.053;0.278;0.6;1.342;0.044;0.442;0.545;1.182;4.0
OTRO OVINO/CAPRINO;0.146;0.092;0.233;0.182;0.237;0.053;0.095;0.402;0.291;0.144;0.148;0;0.183;0.244;0.049;0;0.057;0.258;0.334;0.667;0.252;0.06;0.145;0.099;0.14;0.161;0;0;0.402;0.164;0.293;0.251;0.19;0;0.057;4.0
OVINO/CAPRINO ENTE;0.822;0.745;0.303;0.629;0.826;1.375;0.978;0.134;0.304;0.506;1.18;0.46;0.186;0.952;1.366;0.95;0.996;0.523;0.622;1.186;0.872;0.861;0.957;0.294;0.813;0.822;0;0.561;0.134;0.712;0.793;0;1.092;0.592;1.498;4.0
OVINO/CAPRINO PIEZ;11.61;10.911;11.508;12.135;8.178;14.153;12.462;6.426;10.297;9.707;14.083;5.157;7.656;12.298;16.623;9.888;13.88;12.443;10.284;11.199;15.199;10.899;9.968;12.906;11.813;11.178;3.775;6.541;6.426;10.614;15.054;9.998;13.944;6.315;17.024;4.0
CARNE CERDO;74.121;77.534;71.393;74.116;74.391;72.464;72.524;77.16;82.641;72.5;76.223;58.377;74.022;78.059;75.337;60.427;75.344;79.19;83.321;82.462;77.982;73.458;71.389;73.111;74.808;72.487;42.908;60.599;77.16;83.95;86.767;75.724;80.263;62.576;74.379;3.0
CARNE CERDO ADOBAD;19.84;23.602;19.526;19.31;20.936;16.451;18.781;18.31;27.965;20.822;18.734;13.197;21.568;24.31;15.165;11.76;15.874;26.788;28.146;23.455;19.771;18.717;19.848;21.413;18.589;22.766;7.504;14.871;18.31;29.332;34.413;25.019;18.813;13.982;14.724;4.0
CARN.CERDO IBERICO;6.498;7.842;4.73;6.574;5.878;6.745;6.75;5.844;5.37;5.934;7.216;3.4;5.485;7.041;7.913;5.47;6.496;7.142;7.301;7.529;5.829;6.331;6.448;7.24;6.072;7.496;1.751;3.879;5.844;6.438;9.433;4.269;8.449;4.015;8.019;4.0
CARNE DESPOJOS;14.56;12.879;13.688;13.691;16.076;16.782;15.959;6.856;12.076;11.718;17.902;4.901;10.111;16.346;19.831;11.617;17.401;16.981;12.514;20.426;14.555;15.037;13.859;12.36;15.108;13.302;5.8;8.346;6.856;13.796;18.602;16.419;16.973;9.493;20.24;3.0
