Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;7639181.262;1904779.6372;1135272.6829000001;1900751.6232;1088674.1859000002;1609703.20056;6122664.2328;551152.4736749999;965364.6705;3802541.1402;3836640.2911;374208.73287999997;1954588.6978;2728785.2311;2581598.9176;1487367.3214;2335597.2989000003;1719802.7037;2096414.2814000002;452579.6575;1124928.8729;3019516.1921;1818494.19452;1223662.5427;5339040.4279;2300140.4889;180066.80625999998;379543.0348;551152.4736749999;1187413.8553;994276.68351;580940.4883;1142004.2499000002;458029.13579000003;2165754.682;0.0
T.HUEVOS KGS;111571.993;27069.3856;16153.708;27273.6819;17011.6792;24063.5282;88030.11;8693.573400000001;14848.3005;53885.453;57686.52;6464.99038;29150.7434;37987.828;37968.412;21359.8211;33117.447;24620.951;32473.764300000003;7176.9715;16875.1155;44653.446;25769.3603;17097.0861;78010.26;33561.713;3012.2909;5186.2292;8693.573400000001;18629.0498;14400.3797;8159.589099999999;15189.528;6217.4456;32083.893;1.0
T.HUEVOS UNDS.;111571.993;27069.3856;16153.708;27273.6819;17011.6792;24063.5282;88030.11;8693.573400000001;14848.3005;53885.453;57686.52;6464.99038;29150.7434;37987.828;37968.412;21359.8211;33117.447;24620.951;32473.764300000003;7176.9715;16875.1155;44653.446;25769.3603;17097.0861;78010.26;33561.713;3012.2909;5186.2292;8693.573400000001;18629.0498;14400.3797;8159.589099999999;15189.528;6217.4456;32083.893;1.0
TOTAL HUEVOS GALLINA;108364.6;26253.52;15714.03;26532.56;16553.4;23311.08;85352.17;8556.331;14456.09;52491.26;55873.32;6384.911;28390.41;36880.77;36708.49;20745.75;32082.95;24008.69;31527.2;7038.016;16483.23;43297.78;25052.88;16492.68;75918.68;32445.9;2900.035;5093.76;8556.331;18124.35;13894.64;7930.628;14724.44;6087.152;31053.25;2.0
OTRAS AVES;3207.393;815.8656;439.678;741.1219;458.2792;752.4481999999999;2677.94;137.2424;392.2105;1394.193;1813.2;80.07938;760.3334;1107.058;1259.922;614.0711;1034.497;612.261;946.5643;138.9555;391.8855;1355.666;716.4803;604.4060999999999;2091.58;1115.813;112.2559;92.4692;137.2424;504.6998;505.7397;228.96110000000002;465.088;130.2936;1030.643;2.0
MIEL;13571.89;2662.418;1526.135;2582.752;1936.898;4863.691;11521.54;791.8271;1258.527;4958.063;8613.831;522.2457;2444.493;4337.603;6267.553;3638.706;4772.741;2166.842;2993.605;855.2659;2247.796;4906.59;3531.036;2031.205;9622.964;3948.93;134.4656;539.0026;791.8271;1642.379;1574.016;407.7838;1601.477;1093.952;5786.991;1.0
GRANEL;6137.773;893.5126;453.27509999999995;828.1378000000001;896.2206;3066.627;5717.315;156.9659;263.4928;1815.446;4322.327;53.7678;637.1791;1938.339;3508.487;1931.761;2704.062;486.3912;1015.559;676.9975999999999;1178.692;1461.079;1894.727;926.2779;4685.931;1451.842;0;247.5926;156.9659;476.7555;680.7308;57.88486;716.5624;574.3756;3226.906;2.0
ENVASADA;7434.121;1768.906;1072.86;1754.614;1040.677;1797.064;5804.225;634.8613;995.0345;3142.617;4291.504;468.47790000000003;1807.314;2399.263;2759.066;1706.945;2068.679;1680.451;1978.046;178.26829999999998;1069.104;3445.511;1636.31;1104.927;4937.033;2497.088;134.4656;291.41;634.8613;1165.623;893.2854;349.8989;884.9144;519.5763;2560.086;2.0
TOTAL CARNE;1599864;390851.7;229205.7;404372.9;225860.4;349573;1284042;108086.7;207735.2;784228.2;815635.5;76731.3;392575.7;586758.5;543798.2;280708.4;490799;367642.4;460714;101111.2;243135.6;632362.5;368966.8;254287.6;1114095;485768.5;30154.7;71197.58;108086.7;259548.4;222288.7;128783.9;242400.6;81196.39;456206.7;1.0
CARNE CERTIFICADA;345851.8;76965.89;44416.56;89834.53;49045.85;85588.98;288446.2;18631.98;38773.58;155833.5;190018.3;10801.9;69557.28;126632.1;138860.5;67755.82;110839.5;78429.22;88827.26;24582.05;52778.98;130743.7;82755.83;54991.23;244522.3;101329.5;4758.195;9150.301;18631.98;52111.65;47388.94;20204.03;58689.81;16917.33;117999.6;2.0
CARNE FRESCA;987706.9;238912.8;139839.4;247571.3;140188.4;221195.1;792199.7;68403.14;127104;479134.9;508572;47640.88;238211.8;357257.7;344596.5;172825.3;294799;234011.8;286070.8;65552.02;159927.8;387688.9;223237.2;151301;693274.9;294432.1;19138.87;40320.52;68403.14;160971.1;137171.5;78296.38;150792.1;45370.19;287243.1;2.0
