Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2216528.56036;542813.287119;325471.11389;552138.45156;327475.70893;468629.959049;1728713.22274;185601.16032;302214.02907499997;1110426.79593;1106101.7450299999;117266.102595;611774.4922000001;779749.28148;707738.643969;405771.92037999997;649881.0896670001;511895.62201;648979.857887;132896.218054;334134.778206;899837.17863;520319.107217;329341.22529000003;1587354.16081;629174.31652;53023.495374;112907.376504;185601.16032;366570.31269;285924.603602;177095.775983;321323.84495;131789.809893;582292.112079;0.0
T.HUEVOS KGS;34275.7638;8178.312019999999;4894.36271;8466.93579;5302.162969999999;7433.99033;26763.0377;2831.1366000000003;4681.58696;16516.6336;17759.1366;2067.659401;9114.54407;11841.0198;11252.538;6316.212219999999;9733.4148;7710.9168;10515.2187;2227.8774399999998;5207.20958;13771.626400000001;7826.36197;5242.68775;24092.102899999998;10183.661;853.30016;1571.72469;2831.1366000000003;5921.58804;4604.88127;2578.4608399999997;4521.8996;1898.00264;9494.7738;1.0
T.HUEVOS UNDS.;564501.78;135309.542;80566.199;139116.999;86993.909;122515.133;442061.87;45613.074;76826.798;271235.44;293266.44;33051.9361;149476.067;195194.04;186779.7;103678.99;161464.44;126203.16;173155.17;36116.008;85064.726;226769.86;128737.777;87813.397;394825.07;169676.72;14321.204;25434.771;45613.074;97243.35;76454.113;42510.608;74914.154;30749.906;157260.66;1.0
TOTAL HUEVOS GALLINA;530199;126392.9;75716.68;131032.7;82078.22;114978.5;413748.5;43981.59;72468.87;255634.8;274564.3;32169.26;141107.1;183131.1;173791.5;97767.08;150347.6;119423.8;162660.5;34568.84;80677.08;213035.7;121092.3;80825.07;373034.3;157164.7;13149.78;24395.87;43981.59;91651.01;71117.41;39876.94;69865.89;29453.77;146706.8;2.0
OTRAS AVES;34302.78;8916.642;4849.519;8084.299;4915.689;7536.633;28313.37;1631.484;4357.928;15600.64;18702.14;882.6761;8368.967;12062.94;12988.2;5911.91;11116.84;6779.36;10494.67;1547.168;4387.646;13734.16;7645.477;6988.327;21790.77;12512.02;1171.424;1038.901;1631.484;5592.34;5336.703;2633.668;5048.264;1296.136;10553.86;2.0
MIEL;1755.798;378.9664;190.6421;349.4095;246.47320000000002;590.3063000000001;1448.675;117.334;189.7886;668.3003;1087.497;89.58339;332.197;581.6235;752.3936;458.3893;555.4978000000001;315.8835;426.0268;79.48363;304.96540000000005;699.6824;408.833;262.833;1226.876;528.9219;21.29252;73.86795;117.334;233.2997;221.03539999999998;59.21718;197.05960000000002;135.31179999999998;697.3793000000001;1.0
GRANEL;618.8453000000001;90.38332000000001;48.246190000000006;88.89413;75.41563000000001;315.906;572.1639;18.75473;27.92664;195.2806;423.5647;8.928079;62.91406;209.4112;337.592;215.62879999999998;241.795;52.12672;109.29469999999999;52.78311;139.51770000000002;156.6143;176.966;92.96422;476.4315;142.41379999999998;0;24.44393;18.75473;50.78072;73.23288000000001;5.693801000000001;68.65471000000001;66.92987;310.35470000000004;2.0
ENVASADA;1136.952;288.5831;142.39589999999998;260.5154;171.0576;274.4002;876.5109;98.5793;161.862;473.0197;663.9324;80.65531;269.28290000000004;372.21229999999997;414.80159999999995;242.7605;313.70279999999997;263.7568;316.7321;26.700509999999998;165.4478;543.0681;231.867;169.8688;750.4440999999999;386.50809999999996;21.29252;49.42402;98.5793;182.519;147.8025;53.523379999999996;128.4049;68.38198;387.02459999999996;2.0
TOTAL CARNE;178407.9;43359.27;25279.27;45651.14;26094.47;38023.72;139796;13645.44;24966.39;89443.07;88964.8;9572.705;46818.19;65933.36;56083.61;28954.99;51851.04;41597.23;56004.62;11591.59;28356.65;72031.4;40167.67;26260.56;126992.4;51415.49;3726.565;8105.082;13645.44;31365.69;25209.05;15296.56;25946.54;8708.184;46404.76;1.0
