Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2190549.08425;555943.1121;310659.993734;554599.712485;312261.694697;457084.581047;1665355.59472;199374.22653400002;325819.308022;1160017.1876400001;1030531.79046;119806.210437;630257.70034;785329.9618099999;655155.25001;398642.849078;642238.2365499999;501445.6222;648222.419517;136155.97468900002;342590.36133700004;892560.8623200001;506999.80797;312242.094257;1576464.13173;614084.9487000001;57144.637581;114483.04859800001;199374.22653400002;372986.996871;272322.14871700003;187327.66673199998;314566.86731;137037.068816;535306.509895;0.0
T.HUEVOS KGS;34321.7761;8313.32726;4814.2988700000005;8685.02647;5034.60457;7474.51378;26685.15277;2809.315033;4827.30826;17027.93943;17293.836629999998;1977.9012830000001;8933.15518;11903.35283;11507.37125;6439.85869;9990.56374;7800.48701;10090.866619999999;2192.687735;5378.59161;13773.58574;7733.79011;5243.125341;24163.58794;10158.188119999999;912.759723;1589.229174;2809.315033;5637.04917;4325.28806;3225.72346;4548.36099;1980.273937;9293.77845;1.0
T.HUEVOS UNDS.;545184.79;132837.326;76395.597;137382.067;80184.859;118384.858;423635.377;44352.1573;77197.252;271433.223;273751.563;31055.5703;142293.238;189554.363;182281.685;102272.449;158117.614;124437.941;160356.782;34519.3295;86127.237;219639.074;122424.131;82475.0841;384381.454;160803.332;14613.6303;25013.933399999998;44352.1573;89954.817;68987.198;51643.546;72378.831;31114.4197;147126.285;1.0
TOTAL HUEVOS GALLINA;534628.3;129351;75006.35;135392.7;78384.37;116493.8;415718.5;43810.99;75098.81;265066.8;269561.5;30876.77;139078.2;185329.8;179343.6;100317.3;155729.4;121409.4;157172.2;34212.86;83654.06;214392.5;120547.2;81821.75;376292.1;158336.2;14196.73;24797.96;43810.99;87731.5;67322.52;50172;70825.42;30909.81;144861.4;2.0
OTRAS AVES;10556.49;3486.326;1389.247;1989.367;1800.489;1891.058;7916.877;541.1673000000001;2098.442;6366.423;4190.063;178.8003;3215.038;4224.563;2938.085;1955.149;2388.214;3028.541;3184.582;306.4695;2473.177;5246.574;1876.931;653.3340999999999;8089.354;2467.132;416.9003;215.9734;541.1673000000001;2223.317;1664.678;1471.546;1553.411;204.6097;2264.885;2.0
MIEL;1504.752;296.72429999999997;201.93929999999997;436.4283;241.8227;327.8377;1326.768;62.88228;115.1017;657.4309000000001;847.3213000000001;58.525400000000005;288.2405;507.11920000000003;650.8670999999999;540.9571;444.8065;225.57670000000002;293.41179999999997;72.87187;247.2082;561.7014;388.7348;234.2359;1056.668;448.0842;86.22052000000001;42.47417;62.88228;146.3735;130.5204;79.53032;232.8699;145.2957;578.5854;1.0
GRANEL;565.5077;75.98255999999999;51.11869;207.5727;89.03558;141.7982;549.4433;6.880562;9.183785;208.4888;357.0188;5.726851;28.077450000000002;231.2603;300.44309999999996;280.74420000000003;172.8113;41.40046;70.55176;38.67975;88.92649;182.2254;179.1295;76.54659;400.3747;165.133;5.726851;0;6.880562;23.519689999999997;63.2917;18.31155;100.394;64.99038;282.3929;2.0
ENVASADA;939.2445;220.7417;150.8206;228.8556;152.7871;186.0395;777.3248000000001;56.00172;105.918;448.9421;490.30240000000003;52.798550000000006;260.163;275.8589;350.424;260.213;271.9952;184.1763;222.86;34.19211;158.2817;379.476;209.6054;157.68929999999997;656.2933;282.95120000000003;80.49367;42.47417;56.00172;122.8538;67.2287;61.21877;132.4758;80.30534;296.1924;2.0
TOTAL CARNE;151874.9;39265.73;21263;37739.05;22628.74;30978.35;113843.5;13747.11;24284.3;82643.54;69231.34;7967.614;44473.43;58051.85;41381.98;23624.68;41792.69;35761.56;50695.94;10521.72;24212.22;61020.72;34452.69;21667.52;108418.6;43456.26;3508.863;7100.852;13747.11;28521.79;22123.4;13847.28;21248.44;7728.611;34048.53;1.0
CARNE CERTIFICADA;22425.71;5447.57;3178.294;5682.976;3093.652;5023.223;17655.79;1835.413;2934.515;10985.77;11439.94;879.5696999999999;5190.926;8652.014;7703.204;3769.485;6431.265;5471.584;6753.38;1655.801;3602.872;8869.707;5192.858;3104.475;16603.89;5821.824;421.9334;640.3573;1835.413;3705.23;3185.066;1530.084;3674.538;840.1679;6592.925;2.0
CARNE FRESCA;109612.2;28361.27;15422.29;26939.11;16493.5;22396;82852.21;9748.686;17011.26;59135.47;50476.69;5385.335;31089.89;42488.44;30648.49;17143.55;29642.88;26241.73;36583.99;7614.797;17761.49;44088.58;24471.26;15676.03;78134;31478.15;2493.88;4706.086;9748.686;20270.78;16420.35;9826.159;15536.63;5279.301;25330.28;2.0
SALCHICHAS FRESCAS;1194.193;312.73720000000003;201.0718;284.95459999999997;206.6454;188.7839;876.7818000000001;123.4772;193.934;680.7133;513.4796;53.39156;348.66790000000003;492.5193;299.61409999999995;128.0512;307.65909999999997;308.4352;450.0473;129.9728;185.7227;456.0402;246.3021;176.1551;829.9078000000001;364.28520000000003;2.85811;46.7974;123.4772;261.6644;182.17829999999998;118.4475;157.4083;49.58415;251.7776;3.0
CARNE VACUNO;14496.95;3783.228;2446.213;3569.211;1954.122;2744.18;11161.83;1279.431;2055.69;8019.643;6477.311;746.8149000000001;3786.593;5686.354;4277.191;2330.599;3963.693;3779.194;4423.468;776.5314000000001;2199.747;5768.779;3353.295;2398.601;9930.79;4566.163;328.7375;660.1239;1279.431;2346.532;2141.009;1140.726;2291.334;695.3794;3613.682;3.0
TERNERA;10780.06;2806.545;1898.764;2590.421;1484.969;1999.359;8226.712;1018.673;1534.674;6108.709;4671.35;549.4451;2895.622;4199.595;3135.397;1681.248;2911.404;2863.273;3324.134;615.5105;1797.915;4249.207;2430.734;1686.693;7616.522;3163.537;263.2242;467.2687;1018.673;1766.25;1547.966;813.8669;1743.447;506.5052;2652.857;4.0
AÑOJO;2833.409;789.1192;393.3306;723.6204;360.5768;566.7616999999999;2220.486;185.4601;427.4628;1471.22;1362.189;146.931;644.9861;1201.454;840.0381;458.5533;767.6721;707.5885;899.5948000000001;118.97319999999999;296.9259;1157.177;689.8951;570.4371;1729.058;1104.351;39.61339;145.078;185.4601;482.2911;467.491;239.27929999999998;398.3617;164.6177;711.2164;4.0
