Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;47.32984440653278;39.50011185678959;42.83801992963755;48.30642124306383;48.88671106461343;64.4696489730218;55.16728066122221;28.99977467418544;35.07367795190107;41.95221449104905;55.32977926396723;33.06890027407243;36.71835782332321;50.18211497392941;66.75071826397944;76.1285132477508;59.16219427749841;44.01363004121565;34.38998328076195;46.2513872497422;48.11391773333155;47.91413979459662;47.27716005976935;45.48579490119447;48.0904965048965;45.48346649005429;52.98864745147231;40.67149008846285;28.99977467418544;35.95271454847236;43.6738572347795;40.92792683546888;61.86357919191332;78.13740392179972;70.81022637230355;0.0
T.HUEVOS KGS;0.74156946961315;0.59066719152558;0.66386092544918;0.75647811876268;0.78820189321331;1.05424531831027;0.8839837672012;0.40862605143152;0.5196483176938;0.61581826107359;0.92851493978453;0.54594014818523;0.52043916038402;0.76061712826235;1.17243248261544;1.22981477964347;0.92031841034988;0.68467593334081;0.53534824452503;0.74484318283418;0.75537768556823;0.73938880862851;0.72116720194254;0.7637910720189;0.73711727275337;0.75238712483312;0.84637693434303;0.56459291912817;0.40862605143152;0.54336269469149;0.69367113222966;0.70476601809818;0.89449309364479;1.12913583038573;1.22937895156108;1.0
T.HUEVOS UNDS.;11.77947185435602;9.43817653561108;10.53446266925739;11.96617280959068;12.5534899101008;16.69763224455879;14.03352642227203;6.45119778204976;8.31010160771972;9.81642764661058;14.69786152564493;8.57195594000679;8.2899011402871;12.11241045222888;18.57183224881847;19.53088963362543;14.56559959496311;10.92235180802944;8.5073685912404;11.72601408019545;12.09584174944388;11.79058789183024;11.41591208809224;12.01453881084857;11.72566796673555;11.91022997387311;13.55081660733673;8.88650290860041;6.45119778204976;8.67086489607467;11.06387067917322;11.28324133367913;14.23421856750731;17.74118492825967;19.46183234014759;1.0
TOTAL HUEVOS GALLINA;11.55138427906657;9.19047085499018;10.34289442141874;11.79289612345888;12.27161100207968;16.43090733082758;13.77126857367556;6.37248284464856;8.08420928919643;9.58618490013876;14.47289489866816;8.52260349602156;8.10259535150277;11.84246340259384;18.27248444680112;19.15751635754114;14.34560026667141;10.65652620852807;8.33841775208581;11.62190818578199;11.7485049643295;11.50894314278166;11.24089039002999;11.91936451685957;11.47889987196325;11.72749676100722;13.16423644943827;8.80977574152159;6.37248284464856;8.45655640242117;10.79689676736911;10.96173342150729;13.92872051795785;17.62451816857667;19.16223385480749;2.0
OTRAS AVES;0.22808757528945;0.2477056806209;0.19156824783865;0.1732766861318;0.28187890802112;0.2667249137312;0.26225784859647;0.0787149374012;0.22589231852328;0.23024274647181;0.22496662697676;0.04935244398522;0.18730578878432;0.26994704963504;0.29934780201735;0.37337327608428;0.21999932829169;0.26582559950137;0.16895083915458;0.10410589441346;0.34733678511438;0.28164474904857;0.17502169806224;0.09517429398899;0.24676809477229;0.18273321286589;0.38658015789845;0.07672716707882;0.0787149374012;0.21430849365349;0.26697391180411;0.32150791217183;0.30549804954946;0.11666675968299;0.29959848534009;2.0
MIEL;0.03251224934537;0.02108245031826;0.0278461338198;0.0380135236777;0.03785900308789;0.0462399790225;0.04395108339647;0.00914647787078;0.01239042579159;0.02377609782313;0.04549311426261;0.01615417605682;0.01679268307624;0.03240461364957;0.06631381862349;0.10330615449157;0.0409750261994;0.01979965320299;0.01556630346709;0.02475414748916;0.03471830016287;0.03015305794662;0.0362490815016;0.03412226058517;0.03223396443855;0.03318827914373;0.07994991185107;0.01508946350858;0.00914647787078;0.01410913706672;0.02093230147706;0.01737602979285;0.0457968304903;0.08284640715895;0.07653514835406;1.0
GRANEL;0.01221857644922;0.00539860923508;0.00704893937154;0.01807987645689;0.01393913101686;0.01999997496757;0.01820109340889;0.00100080512461;0.00098861273576;0.00754003212174;0.01916852209699;0.00158072493832;0.00163577193156;0.01477739488858;0.0306107487075;0.05361350040107;0.01591916382753;0.00363386267484;0.00374296502832;0.01313928455992;0.01248897314996;0.00978216013979;0.01670362376829;0.01115090680329;0.01221354658406;0.01223091575164;0.00531035109315;0;0.00100080512461;0.00226709431677;0.01015045115856;0.00400076396465;0.0197437582111;0.03705697748037;0.03735487016373;2.0
ENVASADA;0.02029367721742;0.01568383824114;0.02079719306932;0.0199336472208;0.02391986893989;0.02624000405492;0.02574999330022;0.00814567303708;0.01140182220587;0.01623606570138;0.02632458679657;0.01457345139452;0.01515690823172;0.01762721876098;0.03570306991599;0.04969267318742;0.02505586237186;0.01616579579455;0.01182333631666;0.01161485953229;0.02222932560849;0.02037089780682;0.0195454670582;0.02297135232512;0.02002041785448;0.02095736339209;0.07463956168519;0.01508946350858;0.00814567303708;0.01184204178603;0.0107818503185;0.0133752658282;0.02605305261293;0.04578944108241;0.03918026496234;2.0
TOTAL CARNE;3.28146739004427;2.78985510096492;2.932031275787;3.28712475966592;3.54268452686678;4.36935182912689;3.77122840062983;1.99957185716407;2.61414746307741;2.98881736695057;3.71706607773721;2.1992201558437;2.59098986888947;3.70947850306786;4.21621728306912;4.51158667090995;3.84989105980576;3.13891676754723;2.68955913357882;3.57416666705169;3.40040144934314;3.27569293240948;3.21267447051182;3.15641096721037;3.30734090260846;3.21867739907543;3.2536719512652;2.52266370676197;1.99957185716407;2.74925341334654;3.54805592457343;3.02539647558338;4.17877623885034;4.40679010926827;4.50393199480626;1.0
