Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;99.316;99.22;99.306;99.305;99.277;99.456;99.423;98.818;99.193;99.286;99.368;98.503;99.227;99.611;99.504;99.443;99.294;99.312;99.24;99.567;99.023;99.35;99.341;99.371;99.303;99.345;99.224;98.59;98.818;99.384;99.65;99.582;99.612;99.414;99.523;0.0
T.HUEVOS KGS;76.277;76.401;76.068;76.47;73.795;77.915;77.353;70.226;74.697;73.986;78.834;74.742;71.277;77.662;80.89;78.355;76.735;75.26;76.26;74.665;73.551;75.96;77.013;79.055;74.558;80.24;74.018;69.791;70.226;76.325;80.466;74.01;78.952;73.085;81.481;1.0
T.HUEVOS UNDS.;76.277;76.401;76.068;76.47;73.795;77.915;77.353;70.226;74.697;73.986;78.834;74.742;71.277;77.662;80.89;78.355;76.735;75.26;76.26;74.665;73.551;75.96;77.013;79.055;74.558;80.24;74.018;69.791;70.226;76.325;80.466;74.01;78.952;73.085;81.481;1.0
TOTAL HUEVOS GALLINA;76.03;76.026;75.696;76.26;73.723;77.709;77.192;69.744;74.074;73.653;78.679;74.518;70.904;77.33;80.834;78.266;76.653;74.828;75.799;74.41;73.085;75.755;76.698;78.964;74.283;80.059;74.055;69.385;69.744;75.979;79.928;73.541;78.961;72.693;81.457;2.0
OTRAS AVES;2.371;2.236;1.844;2.932;3.057;1.899;2.06;2.854;4.022;2.595;2.153;1.49;2.734;2.702;1.871;0.789;2.656;3.233;3.321;0.619;3.249;2.196;2.459;2.601;2.342;2.473;0.478;1.672;2.854;3.529;3.759;2.859;2.815;1.16;1.84;2.0
MIEL;8.149;6.263;9.421;7.786;7.17;10.251;8.451;4.583;8.75;6.607;9.859;3.696;6.667;8.214;10.453;7.875;9.089;7.447;8.037;6.355;9.462;7.669;8.196;8.769;7.816;8.925;5.514;5.617;4.583;8.318;8.223;8.194;10.138;6.456;9.761;1.0
GRANEL;1.887;0.91;3.213;1.607;1.107;2.677;2.097;0.387;1.535;1.287;2.529;0.314;1.267;1.38;3.209;2.776;2.362;0.794;1.06;0.725;3.602;1.685;1.723;1.66;2.17;1.229;3.539;1.394;0.387;1.06;0.959;1.393;2.5;1.559;2.792;2.0
ENVASADA;6.308;5.587;6.368;6.038;6.161;7.35;6.379;4.193;7.356;5.39;7.332;3.374;5.127;7.082;7.266;5.057;6.674;6.73;7.017;5.032;5.779;6.177;6.522;7.171;5.728;7.684;2.108;4.418;4.193;7.006;7.349;7.47;7.201;5.029;7.09;2.0
TOTAL CARNE;97.244;97.743;97.098;96.871;97.33;97.244;97.167;97.257;97.99;96.918;97.65;94.49;97.034;98.152;97.591;95.673;97.422;98.316;98.16;98.19;97.202;97.264;97.355;96.717;97.211;97.325;92.671;94.837;97.257;98.407;99.15;98.167;98.553;95.835;97.53;1.0
CARNE CERTIFICADA;48.819;53.598;44.657;50.021;47.987;46.514;49.201;45.334;51.745;46.705;51.699;35.228;45.749;54.023;52.093;38.857;50.646;53.266;54.226;50.668;48.262;50.239;47.105;47.867;49.252;47.801;32.55;38.055;45.334;55.687;61.029;46.944;57.026;34.738;51.698;2.0
CARNE FRESCA;90.051;92.178;90.051;89.673;89.236;88.909;89.179;92.469;93.735;89.099;91.275;87.002;89.349;92.201;90.3;81.886;90.884;93.232;94.862;92.376;91.468;90.088;88.965;89.363;89.934;90.326;75.204;85.126;92.469;94.078;96.319;94.5;92.509;82.014;89.911;2.0
SALCHICHAS FRESCAS;8.925;10.135;10.014;8.528;8.351;7.961;8.502;10.429;10.645;9.073;8.779;4.642;8.759;10.139;8.879;4.825;9.453;11.117;11.371;11.84;10.217;9.149;7.299;8.609;9.297;8.052;1.67;7.16;10.429;9.822;13.184;8.249;12.957;3.445;8.412;3.0
CARNE VACUNO;52.41;58.35;50.67;52.119;50.894;49.455;52.063;50.579;56.656;50.388;54.763;40.982;51.163;56.323;52.86;41.627;53.164;58.711;58.717;52.878;47.793;52.4;52.535;56.246;50.396;57.132;37.876;43.211;50.579;61.521;63.679;52.245;57.639;38.951;52.365;3.0
TERNERA;42.742;47.611;39.278;44.14;41.318;39.996;42.026;43.441;47.311;40.812;44.956;32.554;41.914;45.819;43.061;32.398;43.999;48.292;48.785;46.199;40.517;43.016;41.504;44.685;41.446;45.83;32.231;34.134;43.441;50.197;51.534;44.542;48.771;26.773;42.261;4.0
AÑOJO;15.985;18.98;15.563;16.249;15.184;13.777;15.896;14.376;18.932;15.56;16.585;10.996;15.341;18.683;15.622;12.298;14.303;18.04;20.696;7.572;13.886;16.064;16.809;19.534;14.917;18.537;8.926;11.254;14.376;19.987;23.409;13.661;17.875;14.6;15.179;4.0
MAYOR;5.776;7.456;5.288;6.151;4.826;4.795;5.662;5.522;6.679;5.702;5.837;4.381;5.767;6.287;5.552;4.837;4.707;6.88;7.081;7.369;4.18;5.081;6.225;7.637;5.148;7.26;3.881;4.011;5.522;7.277;9.657;6.177;4.012;3.332;5.869;4.0
CARNE POLLO;73.044;77.755;71.24;72.766;71.565;70.881;71.402;76.733;80.911;71.758;74.543;65.708;72.637;76.491;72.648;60.559;72.993;77.862;82.468;74.658;74.656;73.512;72.735;70.247;73.059;73.01;51.026;63.607;76.733;80.71;85.075;79.871;76.719;57.894;71.673;3.0
POLLO ENTERO;18.941;21.288;17.861;17.41;19.651;19.137;18.857;16.868;21.844;17.705;20.42;12.403;16.099;21.482;20.883;12.228;18.986;22.146;24.095;25.771;20.416;19.323;17.084;17.34;19.465;17.755;8.801;10.899;16.868;21.428;26.241;22.246;23.345;9.607;19.983;4.0
POLLO FILETES;30.907;34.554;32.612;33.05;27.645;26.218;29.014;34.587;41.037;32.049;29.633;29.169;32.587;33.859;27.089;22.226;27.022;34.886;42.173;37.849;30.151;30.2;29.967;32.355;30.374;32.16;22.488;25.151;34.587;40.536;43.219;39.17;27.777;20.37;26.116;4.0
POLLO POR PIEZAS;62.1;69.445;60.563;60.864;60.645;58.552;60.447;66.557;69.543;62.006;62.277;55.056;62.81;66.246;59.546;47.782;62.339;69.278;71.509;65.943;64.202;61.166;62.258;60.887;62.397;61.402;39.047;55.452;66.557;71.165;76.522;68.492;67.186;46.077;57.982;4.0
CARNE CONEJO;12.542;12.672;9.718;11.366;13.493;14.854;13.828;7.297;8.269;9.841;15.606;5.922;7.38;12.893;18.578;10.524;16.194;13.154;9.9;23.349;12.601;12.674;10.779;10.972;12.447;12.794;2.223;8.693;7.297;8.672;15.685;6.869;18.108;9.37;17.89;3.0
CARNE OVINO/CAPRINO;12.677;11.045;14.618;12.573;11.722;13.853;13.635;8.593;9.224;10.581;15.225;5.507;7.883;13.449;17.949;10.6;14.17;15.235;11.301;21.341;16.91;11.081;11.593;11.499;13.199;11.449;7.504;3.92;8.593;12.034;15.618;9.514;15.134;7.405;17.859;3.0
CORDERO;11.675;9.995;13.33;11.702;10.596;12.962;12.55;7.262;8.911;9.644;13.994;4.814;7.373;11.872;16.898;9.669;13.72;13.243;10.393;19.45;14.974;10.088;11.33;10.488;12.033;10.828;7.095;3.715;7.262;10.797;14.211;8.527;14.248;6.536;16.692;4.0
CABRITO;0.832;0.707;0.684;1.023;1.3;0.452;0.868;0.971;0.337;0.688;0.974;0.341;0.4;1.28;0.827;0.654;0.587;1.377;0.822;1.316;1.054;0.72;0.563;1.026;0.793;0.894;0;0.249;0.971;0.825;1.393;0.162;0.741;1.128;0.898;4.0
OTRO OVINO/CAPRINO;0.552;0.74;0.751;0.295;0.577;0.553;0.609;0.366;0.29;0.55;0.556;0.28;0.336;0.692;0.664;0.446;0.482;1.006;0.383;2.07;1.042;0.433;0.123;0.558;0.697;0.208;0.299;0.171;0.366;0.78;0.433;0.692;0.542;0.246;0.781;4.0
OVINO/CAPRINO ENTE;0.955;0.791;0.74;1.06;1.019;1.076;1.007;0.384;1.088;0.713;1.23;0.492;0.487;1.088;1.387;0.511;1.08;1.252;1.068;3.591;0.8;1.034;0.587;0.492;1.066;0.694;0;0;0.384;1.235;1.402;0.425;1.326;0.379;1.45;4.0
OVINO/CAPRINO PIEZ;12.05;10.606;13.873;11.771;10.817;13.494;13.016;8.298;8.261;10.014;14.498;5.125;7.446;12.723;17.167;10.309;13.64;14.188;10.469;18.731;16.715;10.164;11.209;11.526;12.475;11.048;7.504;3.92;8.298;10.91;14.937;9.052;14.359;7.029;17.014;4.0
CARNE CERDO;71.669;74.544;70.439;73.085;70.435;68.993;70.462;72.666;79.111;70.018;73.693;57.878;71.19;76.807;71.202;56.745;72.995;78.475;80.893;78.548;75.426;72.068;69.724;67.363;72.612;69.425;45.495;60.562;72.666;81.306;86.248;75.769;78.224;59.449;69.539;3.0
CARNE CERDO ADOBAD;18.275;22.986;20.379;18.461;16.267;13.724;16.965;18.68;26.636;20.387;15.943;11.037;20.268;23.437;12.737;10.032;13.93;23.202;29.071;27.904;19.378;17.365;15.831;20.008;17.298;20.584;7.354;12.389;18.68;32.402;29.658;20.854;16.312;11.909;12.526;4.0
CARN.CERDO IBERICO;5.734;7.686;6.607;4.965;4.924;4.83;6.041;4.21;4.976;5.621;5.996;4.054;4.772;6.523;6.408;4.886;6.137;5.833;6.107;3.92;5;5.612;5.885;7.162;5.338;6.742;2.535;5.183;4.21;5.525;8.431;4.947;7.106;5.676;5.971;4.0
CARNE DESPOJOS;12.592;10.474;11.451;12.13;15.301;14.281;13.705;7.745;9.551;9.953;15.617;6.717;8.581;14.124;16.661;9.715;14.38;15.975;10.997;18.687;12.267;12.501;12.465;11.292;12.978;11.708;7.384;6.265;7.745;10.621;15.855;12.886;16.16;9.056;16.65;3.0
DESPOJOS CERDO;6.516;5.132;7.769;5.418;7.251;7.799;7.029;4.499;4.74;5.435;7.772;3.903;4.648;7.442;8.108;4.987;6.595;8.841;6.233;8.696;7.199;7;5.474;5.514;6.852;5.72;3.356;2.284;4.499;6.107;8.779;6.392;7.993;4.29;8.478;4.0
DESPOJOS CORDERO;1.473;1.072;0.726;2.024;0.934;2.039;1.797;0.099;0.508;0.944;2.058;0.345;0.411;1.549;2.711;1.026;1.853;2.608;0.508;3.089;2.509;1.126;1.088;1.319;1.551;1.269;0.698;0.717;0.099;0.625;1.907;2.225;1.606;0;2.842;4.0
DESPOJOS POLLO;3.894;3.534;3.055;3.491;5.615;4.284;4.319;2.313;2.58;3.288;4.714;1.995;2.791;4.488;4.997;3.485;4.977;3.554;3.508;6.513;4.067;3.856;3.302;3.899;4.049;3.566;3.015;2.114;2.313;3.039;3.791;3.344;5.828;4.344;4.913;4.0
DESPOJOS TERNERA;3.013;1.613;2.59;3.75;3.558;3.321;3.222;1.326;2.873;2.244;3.795;1.211;1.749;3.471;4.173;2.579;3.531;3.457;2.374;3.337;2.146;3.023;4.122;1.834;3.083;2.846;2.117;1.019;1.326;2.397;4.7;2.384;3.91;1.787;4.036;4.0
DESPOJOS OT.PROCED;0.675;0.649;0.107;0.947;0.793;0.643;0.752;0.266;0.467;0.403;0.97;0.208;0.432;0.725;0.947;0.514;0.617;0.872;0.709;0.678;0.662;0.471;0.986;0.648;0.599;0.832;0.41;0.595;0.266;0.793;0.491;0.583;0.692;0.283;1.014;4.0
