Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;99.544;99.399;99.537;99.566;99.647;99.599;99.597;99.422;99.414;99.477;99.637;98.956;99.525;99.628;99.766;99.679;99.466;99.554;99.498;99.393;99.584;99.556;99.44;99.692;99.539;99.557;99.306;98.968;99.422;99.57;99.642;99.477;99.647;99.764;99.791;0.0
T.HUEVOS KGS;78.21;80.721;77.73;80.451;72.896;77.431;78.116;76.04;80.937;76.175;80.452;72.904;75.672;79.749;80.882;75.532;80.222;78.809;79.9;73.374;73.754;76.875;79.067;85.807;75.581;84.128;61.635;77.208;76.027;79.57;81.119;80.347;80.807;73.111;81.814;1.0
T.HUEVOS UNDS.;78.21;80.721;77.73;80.451;72.896;77.431;78.116;76.04;80.937;76.175;80.452;72.904;75.672;79.749;80.882;75.532;80.222;78.809;79.9;73.374;73.754;76.875;79.067;85.807;75.581;84.128;61.635;77.208;76.027;79.57;81.119;80.347;80.807;73.111;81.814;1.0
TOTAL HUEVOS GALLINA;77.898;80.252;77.321;80.06;72.997;77.18;77.834;75.916;80.305;75.965;80.03;72.185;75.444;79.26;80.759;75.297;80.081;78.418;79.377;72.777;73.355;76.702;78.495;85.792;75.23;83.904;62.01;76.523;75.901;79.125;80.375;79.92;80.618;72.752;81.66;2.0
OTRAS AVES;3.555;3.758;4.006;3.921;3.696;2.512;3.439;2.935;4.626;3.881;3.157;2.104;4.5;3.803;2.697;2.351;3.745;3.873;4.385;5.663;2.954;3.346;3.136;4.405;3.332;4.056;3.574;2.886;2.93;4.655;4.84;4.352;4.463;2.583;2.51;2.0
MIEL;8.967;10.732;8.039;9;7.884;8.706;8.841;6.963;11.119;8.701;9.267;7.073;8.196;9.459;9.379;8.253;7.724;8.884;11.478;8.015;9.255;8.594;9.864;8.447;8.587;9.837;5.086;7.043;6.951;11.889;11.322;7.832;7.769;7.286;9.872;1.0
GRANEL;2.267;2.139;1.477;2.832;1.488;2.268;2.394;1.021;2.135;1.943;2.449;0;1.894;2.248;2.869;2.759;1.649;1.184;2.943;3.916;3.483;1.502;2.97;0.745;2.796;1.011;1.131;1.178;1.019;3.329;1.851;0.792;1.772;2.745;2.949;2.0
ENVASADA;6.955;8.488;6.669;6.359;6.525;6.591;6.75;5.945;8.913;6.809;7.098;7.073;6.201;7.521;6.819;5.652;6.192;7.735;8.777;4.946;5.884;7.232;7.16;7.556;6.145;8.854;4.429;5.992;5.935;8.282;10.006;7.103;6.219;4.691;7.193;2.0
TOTAL CARNE;97.542;97.993;97.641;97.679;97.048;97.254;97.468;96.926;98.778;97.291;97.857;96.43;97.591;97.73;97.888;95.942;98.131;97.972;98.482;97.183;97.74;97.728;97.348;97.355;97.488;97.674;94.277;97.21;96.93;98.918;98.849;98.361;98.462;95.363;97.779;1.0
