Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2085906.79617;515140.504325;308570.29715899995;530677.6341;301322.600103;430195.890144;1580455.84045;208778.089121;296672.93108;1063261.55196;1022645.38448;122359.825541;613606.69313;719514.0961699999;630426.29533;368921.20752999996;591416.55458;495626.31152;629942.84138;133865.826531;318594.283745;834860.7348999999;489387.24789;309198.83459;1495493.32074;590413.5068099999;52715.087862;102323.994205;208875.206821;357990.11266000004;259499.59650299998;174470.132644;296151.51981699996;121071.334178;512809.940298;0.0
T.HUEVOS KGS;28694.8804;6601.36512;4049.30854;7434.2392;4235.55032;6374.41464;22311.384739999998;2713.65499;3669.8406400000003;13743.924060000001;14950.94992;1855.856946;7380.80757;10109.05666;9349.15792;5269.12323;8303.961299999999;6635.60324;8486.18749;1722.323821;4361.17668;11417.15306;6884.924849999999;4309.29493;20262.266440000003;8432.607539999999;735.442973;1297.1684930000001;2713.65499;4522.38916;3807.4924100000003;2316.4960849999998;4028.62827;1562.906209;7710.70178;1.0
T.HUEVOS UNDS.;457090.42;105359.952;64642.24;117987.82;67523.042;101577.324;355056.434;43197.139;58836.844;219641.286;237449.032;29218.5426;118858.977;160658.926;148353.952;83591.655;132528.75;106056.764;134913.169;27167.6461;69960.678;181574.246;109544.445;68843.293;322858.204;134232.114;11620.9313;20754.7853;43197.139;72849.28;60502.241;36490.8545;64295.733;24954.0349;122425.418;1.0
TOTAL HUEVOS GALLINA;446740.3;102736.4;63016.41;115821.5;65931.85;99234.1;347422.6;42253.4;57064.3;213842.8;232897.4;28956.88;114670.7;157453.1;145659.6;82096.42;129234.7;103241.4;132167.7;26863.84;67806.85;177803.9;107212.6;67053;315438.6;131301.6;11467.29;20178.16;42253.4;70257.34;59305;36140.51;62697.61;24321.59;120119.4;2.0
OTRAS AVES;10350.12;2623.552;1625.83;2166.32;1591.192;2343.224;7633.834;943.739;1772.544;5798.486;4551.632;261.6626;4188.277;3205.826;2694.352;1495.235;3294.05;2815.364;2745.469;303.80609999999996;2153.828;3770.346;2331.845;1790.293;7419.604;2930.514;153.6413;576.6253;943.739;2591.94;1197.241;350.3445;1598.123;632.4449000000001;2306.018;2.0
MIEL;1151.943;282.8546;164.3234;341.1112;127.2583;236.3955;907.6979;68.41783;175.8271;542.8164;609.1264;49.971410000000006;250.5146;459.917;391.5398;208.6056;375.1561;236.7094;331.4718;89.64434;232.97310000000002;422.9781;248.5136;157.83370000000002;818.0672;333.8757;19.00522;52.18916;68.41783;213.1781;93.36699;68.44614999999999;207.74360000000001;70.23022999999999;359.3656;1.0
GRANEL;346.3569;85.11851;40.25288;140.4957;16.81952;63.67036;275.3014;17.3995;53.65598000000001;166.0917;180.2653;0;87.10992;113.04910000000001;146.1979;93.04466000000001;141.8168;33.00368;78.49184;21.517049999999998;107.1101;137.00070000000002;54.78331;25.94576;269.4453;76.91166;0;11.712459999999998;17.3995;57.82971;1.514376;11.40931;70.63803;35.43674;140.4168;2.0
ENVASADA;805.5859;197.7361;124.0705;200.6155;110.4387;172.7251;632.3965;51.01832;122.17110000000001;376.7248;428.8612;49.971410000000006;163.40470000000002;346.8679;245.342;115.56089999999999;233.33939999999998;203.7057;252.9799;68.1273;125.863;285.97740000000005;193.7303;131.8879;548.6219;256.964;19.00522;40.476699999999994;51.01832;155.3484;91.85262;57.03684;137.1055;34.79348;218.94879999999998;2.0
TOTAL CARNE;151176.9;36082.98;22277.04;39322.22;22353.6;31141.04;114382.2;14349.02;22445.69;77907.54;73269.33;8236.598;43683.98;56359.08;42897.22;23292.24;41223.94;36956.24;49704.46;10743.13;23451.34;60106.92;34713.14;22162.36;107652.4;43524.44;3276.33;6434.454;14349.02;28149.78;21329.21;13194;22208.5;7390.536;34845.06;1.0
