Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;44.75129356611633;37.46642586859737;42.39362689748404;44.52408914360887;46.09910976353514;60.73389358085642;52.16080694838662;26.94321017318503;33.43920714953375;38.81404139195033;53.86197516577498;28.04719414192424;33.983847932737;47.93983639882894;65.00102543160432;72.09941825034984;55.24663975712761;41.26904857018798;33.39347896912249;45.96625686318685;43.8113321821603;44.94792074585261;45.15195519733429;44.02036069673872;45.21873843537721;43.61967591024661;46.7321887658492;35.08716585726458;26.94321017318503;34.76218627043925;41.36724821627418;37.57049440256816;58.02687162318246;73.22616559142965;69.02184991180614;0.0
T.HUEVOS KGS;0.69776598275093;0.5689792638164;0.63742962533205;0.67837206301383;0.79552994425243;0.95764081169157;0.82464992574507;0.37778121633303;0.51218213151535;0.57890822114707;0.88138310145583;0.5704264692086;0.49171860133896;0.74062487398911;1.03705806034803;1.12221334757473;0.85466096629682;0.65036695268995;0.52096904779849;0.62956105109202;0.69425722179584;0.70733587932665;0.68434473827222;0.7251386840081;0.69310076749053;0.70910070496375;0.88772835323827;0.5569521193655;0.37778121633303;0.53318603218408;0.70564696898346;0.61516357896204;0.80341240561574;1.01171601612913;1.11664340778249;1.0
T.HUEVOS UNDS.;11.11269731619111;9.1067096035946;10.19490908654721;10.79821390446609;12.55105328604376;15.23340502857478;13.09702045698821;6.08476858043854;8.23193036516938;9.24541645516982;13.99642585583525;9.02499918270912;7.91917971781141;11.75643930389896;16.45250347599775;17.90375467808319;13.58757953562247;10.36923284116315;8.29504824251671;9.9847650583794;11.05728396416317;11.27306233655711;10.93723863916954;11.48348511399347;11.06245630181529;11.2348924886899;14.17016760693706;8.77200897289505;6.08476858043854;8.57330340130724;11.16519324637489;9.67893532712902;12.93366719466192;16.01896617751879;17.71585823414695;1.0
TOTAL HUEVOS GALLINA;10.86368536275975;8.85022532926773;9.91630619382568;10.56277636979948;12.40776687762952;14.91308817418193;12.84592076250365;5.86913945423422;7.960422738216;9.00840845547002;13.72997857217568;8.89215698854657;7.63938526223795;11.53815705463196;16.15801899237137;17.46621853322048;13.31083649890003;10.12360415330221;8.11145491432086;9.80950741681907;10.80897003989283;11.01120844372376;10.6476361459358;11.30192283089203;10.78659637911823;11.0509588903122;13.81530883646121;8.68948203030665;5.86913945423422;8.28616663279659;10.99990808369837;9.59952269797686;12.48288395683564;15.76900656211013;17.39786713779684;2.0
OTRAS AVES;0.24901195343135;0.25648427432686;0.27860289272153;0.23543753466661;0.14328640841424;0.32031685439285;0.25109969448455;0.21562912620431;0.27150762695338;0.2370079996998;0.26644728365956;0.13284219416255;0.27979445557345;0.218282249267;0.29448448362638;0.43753614486271;0.27674303672244;0.24562868786093;0.18359332819585;0.17525764156033;0.24831392427034;0.26185389283335;0.28960249323374;0.18156228310143;0.27585992269706;0.1839335983777;0.35485877047584;0.0825269425884;0.21562912620431;0.28713676851065;0.16528516267652;0.07941262915215;0.45078323782628;0.24995961540866;0.3179910963501;2.0
MIEL;0.02675690326786;0.01505150945177;0.02276840999846;0.0270065951112;0.03431447753439;0.04688315991213;0.03414765823303;0.01077617107965;0.01377410592488;0.01795024810262;0.04051672706436;0.01204192315614;0.01404170148636;0.02962580935569;0.04972617317531;0.05949892790278;0.03602189140373;0.02336504952864;0.01429543433567;0.02314636985265;0.02141691711857;0.02794371455042;0.02613021529345;0.03156719456343;0.02463801070542;0.03189466076532;0.02028014942124;0.01500592253766;0.01077617107965;0.01608949055079;0.02286948268175;0.01425617069437;0.03366137319812;0.05839656192991;0.05885161941221;1.0
GRANEL;0.00579116700199;0.00213142112483;0.0021600370542;0.00709349986493;0.009797096553;0.01110415168421;0.00772263034939;0.00119397084562;0.00264624851193;0.0025973963583;0.01080551413668;0;0.00142005569655;0.00759537256852;0.01262786188339;0.01407140832048;0.01135801224955;0.00434036413216;0.0010908670628;0.01131234300117;0.00785710002971;0.00431160141032;0.00572845592639;0.00546269948459;0.00603156990728;0.00520856595363;0;0.00208282575573;0.00119397084562;0.00235650111478;0.00161244275922;0.00201965609227;0.01351705407651;0.01414790646458;0.01548514017182;2.0
ENVASADA;0.02096574052779;0.0129200897247;0.02060837024985;0.01991309871706;0.02451738252121;0.0357789971038;0.0264250343338;0.00958220103024;0.01112786167949;0.01535285000922;0.02971121292767;0.01204192315614;0.01262164874163;0.02203043678716;0.03709831129191;0.04542752701224;0.02466387915417;0.01902468799477;0.01320456620441;0.01183402685148;0.01355982266252;0.0236321099871;0.02040175569354;0.02610450088518;0.01860644079814;0.02668609043343;0.02028014942124;0.01292309819108;0.00958220103024;0.01373298943601;0.02125703846881;0.01223651593479;0.02014431108536;0.04424862649197;0.04336647924038;2.0
TOTAL CARNE;3.42920794218123;2.85134067755731;3.09400652832038;3.46430198298714;3.73508694363308;4.58541095923368;3.9492518061032;2.02727367246283;2.74525134488956;3.03786616181532;4.02673947945275;2.05642575722046;2.63269660170158;3.94959297899427;4.53420794482114;4.79004751822159;3.96385883196091;3.26492508808617;2.86605534525885;3.96219454689675;3.53113930017212;3.4240591680181;3.27911949656557;3.34549815163861;3.46251495593037;3.34857992554362;2.9290004248772;2.49483339102079;2.02727367246283;2.94088788171287;3.66431250953589;3.08087296440975;4.38842786245994;4.74969400661471;4.79844965759012;1.0
