Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;97.872;98.24;98.406;97.814;97.888;97.167;97.726;98.368;98.49;98.432;97.139;98.501;98.521;98.46;96.419;97.5;97.922;98.203;98.062;98.782;98.662;98.447;97.227;96.173;98.491;96.312;98.506;98.586;98.368;98.271;98.287;98.205;98.787;98.87;96.061;0.0
T.HUEVOS KGS;77.568;79.454;76.893;77.192;75.206;78.191;77.832;76.297;77.091;75.184;80.48;69.913;73.795;79.072;82.096;75.641;79.063;77.647;79.523;65.567;76.272;79.112;78.73;77.527;76.863;79.285;67.927;73.989;76.297;77.396;81.511;79.773;79.566;73.626;81.205;1.0
T.HUEVOS UNDS.;77.568;79.454;76.893;77.192;75.206;78.191;77.832;76.297;77.091;75.184;80.48;69.913;73.795;79.072;82.096;75.641;79.063;77.647;79.523;65.567;76.272;79.112;78.73;77.527;76.863;79.285;67.927;73.989;76.297;77.396;81.511;79.773;79.566;73.626;81.205;1.0
TOTAL HUEVOS GALLINA;77.341;79.122;76.497;77.121;74.952;78.033;77.623;76.053;76.763;74.909;80.312;69.936;73.573;78.72;81.939;75.464;78.768;77.431;79.302;65.703;76.175;78.73;78.53;77.417;76.574;79.209;68.01;73.766;76.053;77.027;81.253;79.693;79.315;73.256;81.01;2.0
OTRAS AVES;1.87;2.022;1.842;1.835;1.399;2.111;1.832;1.608;2.381;1.849;1.923;1.251;1.305;2.554;1.841;1.101;2.021;2.508;2.03;1.503;1.88;2.472;1.582;0.93;2.031;1.468;0.771;0.661;1.608;2.209;2.55;2.523;2.802;0.683;1.791;2.0
MIEL;6.393;4.808;6.839;6.692;5.721;7.389;6.834;2.511;6.002;5.083;7.918;2.358;4.578;6.805;8.68;7.529;6.056;5.178;6.34;4.243;4.33;6.785;6.687;7.341;5.928;7.581;5.908;2.794;2.511;5.506;6.29;8.178;6.235;4.363;9.28;1.0
GRANEL;1.93;0.655;1.35;2.518;0.654;3.566;2.21;0.423;1.2;1.049;2.89;0;0.702;1.817;3.72;3.394;1.471;1.317;0.988;2.176;1.099;1.763;2.704;1.661;1.86;2.099;1.438;0;0.423;0.522;1.663;1.84;1.412;1.125;4.189;2.0
ENVASADA;4.549;4.183;5.76;4.427;4.809;3.917;4.749;2.165;4.812;4.052;5.12;2.358;3.934;5.041;5.102;4.304;4.62;3.919;5.244;2.082;3.363;5.123;4.1;5.81;4.156;5.545;4.701;2.794;2.165;5.013;4.732;6.373;4.525;3.261;5.263;2.0
TOTAL CARNE;94.865;96.049;94.032;94.919;94.099;94.656;94.43;95.779;96.926;94.994;94.781;93.564;95.084;96.249;93.858;92.381;95.359;96.056;96.37;95.239;95.713;96.023;93.731;92.63;95.755;92.669;89.446;93.36;95.779;96.968;97.251;96.766;96.812;94.957;93.043;1.0
