Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;5889392.7577;1513196.944;900663.37447;1466552.7900999999;829886.7942;1179092.3107;4531180.7525;543507.99373;814703.5362000001;3051361.8023;2838030.3201;334805.61377999996;1697870.3282;2062849.5436;1793866.75417;1110054.542;1678806.5427;1372156.7252;1728374.7604;364707.46621;864796.1087000001;2339228.5068;1387045.8565999998;933614.4842000001;4096417.4299;1792975.0162;152778.827106;306232.2663;543507.99373;1000262.0331;745004.3568899999;467209.06945999997;855018.05265;361538.90247000003;1457840.89923;0.0
T.HUEVOS KGS;92217.7215;22377.325;13486.946800000002;22477.5936;12740.4333;21135.4227;73014.8041;7570.17003;11632.7544;44735.1953;47482.5262;5666.47313;23547.0383;31221.7802;31782.4339;18063.9639;27464.2968;19789.2479;26900.2129;5631.74554;13239.240099999999;37480.480299999996;21180.420899999997;14685.8246;64314.7827;27902.9388;2363.34851;4575.73063;7570.17003;14154.8635;11727.41943;7587.8108600000005;13409.3073;5176.3855;25652.6887;1.0
T.HUEVOS UNDS.;92217.7215;22377.325;13486.946800000002;22477.5936;12740.4333;21135.4227;73014.8041;7570.17003;11632.7544;44735.1953;47482.5262;5666.47313;23547.0383;31221.7802;31782.4339;18063.9639;27464.2968;19789.2479;26900.2129;5631.74554;13239.240099999999;37480.480299999996;21180.420899999997;14685.8246;64314.7827;27902.9388;2363.34851;4575.73063;7570.17003;14154.8635;11727.41943;7587.8108600000005;13409.3073;5176.3855;25652.6887;1.0
TOTAL HUEVOS GALLINA;91442.79;22265.18;13322.39;22291.19;12628.07;20935.96;72427.46;7509.097;11506.24;44351.58;47091.21;5634.884;23280.86;30988.79;31538.26;17921.93;27202.78;19656.11;26661.97;5586.82;13124.53;37164.98;20993.97;14572.48;63767.11;27675.68;2337.555;4558.588;7509.097;14032.63;11641.95;7522.907;13263.52;5141.366;25435.18;2.0
OTRAS AVES;774.9315;112.145;164.55679999999998;186.4036;112.36330000000001;199.4627;587.3441;61.073029999999996;126.5144;383.6153;391.31620000000004;31.58913;266.1783;232.99020000000002;244.1739;142.0339;261.5168;133.1379;238.2429;44.92554;114.71010000000001;315.5003;186.4509;113.3446;547.6727;227.25879999999998;25.793509999999998;17.14263;61.073029999999996;122.2335;85.46942999999999;64.90386;145.7873;35.0195;217.5087;2.0
MIEL;7455.1;1467.173;844.9589;1930.793;1283.416;1928.76;6212.477;574.2708;668.352;3572.104;3882.996;437.8581;1460.935;2981.126;2575.181;1645.156;2699.262;1431.202;1679.479;516.5191;1090.199;3018.122;1748.011;1082.249;5134.973;2320.126;248.8955;224.10070000000002;574.2708;902.4489;678.3965999999999;686.7435;1303.436;602.4236;2234.383;1.0
GRANEL;2473.397;336.84340000000003;88.60575;670.9662;647.0654000000001;729.9165;2278.467;106.7545;88.17638000000001;1328.451;1144.947;140.829;394.2054;1062.048;876.3151;606.3918000000001;1395.54;228.1788;243.2864;148.93429999999998;532.3832;1000.434;622.2246;169.4213;1687.038;786.3594;140.829;0;106.7545;195.6293;11.57016;394.57340000000005;498.50440000000003;317.95640000000003;807.5801;2.0
ENVASADA;4981.702;1130.329;756.3530999999999;1259.826;636.3501;1198.843;3934.01;467.5163;580.1756;2243.653;2738.049;297.02909999999997;1066.729;1919.078;1698.866;1038.764;1303.722;1203.023;1436.193;367.5848;557.8159;2017.688;1125.786;912.8272;3447.935;1533.767;108.0665;224.10070000000002;467.5163;706.8196999999999;666.8264;292.1701;804.932;284.46729999999997;1426.803;2.0
TOTAL CARNE;1075797;276535.8;154699;277497.9;155918.7;211145.3;821034.7;97320.87;157441.1;560673;515123.6;60000.34;309023.3;390078;316695.1;174011.9;300057.2;254142.3;347585.3;71086.6;163716.5;423846.5;250485.3;166661.8;747651.4;328145.3;24297.15;53223.3;97320.87;197496.6;152880.7;89594.86;153920.2;52642.89;254420.2;1.0
