Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6730545.455;1755422.1646;993424.99471;1674583.8094000001;935212.7504;1371902.3194000002;5240276.6152;524593.34652;965676.23428;3558450.0651;3172095.8334;369899.24531;1814458.0500999999;2380318.6858;2165870.0883000004;1304093.3692;2079735.9775;1499884.9843;1846831.4747000001;415070.61227;1008061.18983;2707058.6449;1558582.49419;1041772.8868;4684402.1124;2046143.8863;204953.228775;324765.102406;524593.34652;1142681.2303;893149.8221900001;475748.41347;921482.3635;404700.98753;1838471.6172;0.0
T.HUEVOS KGS;109822.927;26670.6279;16134.48991;27350.7742;15804.4284;23862.6466;85456.4142;8569.79159;15796.7662;55875.2711;53947.7059;6852.6286;29203.9822;35751.9065;38014.4467;23143.221;33700.4196;23345.7236;29633.6027;6666.44771;15272.4335;44733.854;26495.542390000002;16654.6924;77218.62640000001;32604.340600000003;3785.995089;5480.103236;8569.79159;18361.6243;13812.35209;7511.95367;12930.1824;6650.36493;32720.6167;1.0
T.HUEVOS UNDS.;109822.927;26670.6279;16134.48991;27350.7742;15804.4284;23862.6466;85456.4142;8569.79159;15796.7662;55875.2711;53947.7059;6852.6286;29203.9822;35751.9065;38014.4467;23143.221;33700.4196;23345.7236;29633.6027;6666.44771;15272.4335;44733.854;26495.542390000002;16654.6924;77218.62640000001;32604.340600000003;3785.995089;5480.103236;8569.79159;18361.6243;13812.35209;7511.95367;12930.1824;6650.36493;32720.6167;1.0
TOTAL HUEVOS GALLINA;108920.4;26448.97;16055.02;27168.59;15680.07;23567.79;84727.6;8497.805;15695.04;55470.06;53450.39;6837.797;28932.13;35426.51;37724;23008.84;33298.4;23165.86;29447.34;6625.613;15013.9;44412.98;26403.36;16464.59;76506.95;32413.49;3778.534;5475.6;8497.805;18244.06;13735.33;7450.791;12700.34;6607.827;32430.17;2.0
OTRAS AVES;902.527;221.65789999999998;79.46991;182.1842;124.35839999999999;294.85659999999996;728.8141999999999;71.98658999999999;101.72619999999999;405.2111;497.3159;14.8316;271.85220000000004;325.3965;290.4467;134.381;402.01959999999997;179.86360000000002;186.26270000000002;40.83471;258.5335;320.874;92.18239;190.1024;711.6764000000001;190.85060000000001;7.461089;4.503236;71.98658999999999;117.5643;77.02208999999999;61.16267;229.8424;42.53793;290.4467;2.0
MIEL;6808.876;1215.081;975.8462;1666.028;1030.338;1921.582;5837.632;291.7704;679.4730999999999;3097.055;3711.821;233.35170000000002;1341.614;2865.696;2368.214;1943.329;2332.359;828.9478;1704.24;683.9265;1208.846;2807.963;981.921;1126.22;4294.225;2514.651;150.4787;148.6216;291.7704;1034.509;814.6776;304.5389;1041.405;1041.905;1980.97;1.0
GRANEL;1853.591;234.1078;383.10209999999995;307.9268;347.5225;580.9313000000001;1683.688;31.569419999999997;138.3331;659.1044;1194.486;86.21858999999999;318.0721;651.9044;797.3954;561.5376;870.7656;88.45183;332.8355;268.1625;248.32160000000002;949.3458;208.126;179.6347;952.5903000000001;901.0002;86.21858999999999;0;31.569419999999997;167.5709;222.147;71.74378;414.0471;356.3096;503.98409999999996;2.0
ENVASADA;4955.285;980.9733;592.7441;1358.101;682.8159;1340.65;4153.944;260.2009;541.14;2437.951;2517.335;147.1331;1023.541;2213.792;1570.819;1381.791;1461.593;740.4959;1371.405;415.764;960.5241;1858.617;773.795;946.5851;3341.635;1613.65;64.26008;148.6216;260.2009;866.9376;592.5305999999999;232.79510000000002;627.3575999999999;685.5954;1476.986;2.0
TOTAL CARNE;1324381;345936.2;190025.9;334444.8;186335.6;267639;1008778;106178.4;209425.5;715030.2;609351.2;69264.56;371605.5;483713.4;399798;218955.3;393424.4;311658.8;400342.9;88775.82;200388.4;534564.7;303369.1;197283.4;925308.8;399072.6;32750.42;60907.06;106178.4;250179.9;192672.7;97190.91;179208.9;67968.98;337324.2;1.0
