Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
PEPINOS;20.763;20.37;22.48;21.346;21.355;19.343;21.919;16.192;17.212;19.171;22.748;14.23;18.565;22.163;23.86;21.345;23.39;19.954;17.635;16.139;20.744;21.48;21.247;20.171;20.371;21.718;21.515;17.972;16.192;18.164;21.037;17.571;24.594;22.293;23.516;2.0
JUDIAS VERDES;19.296;21.305;16.318;20.809;18.043;18.645;20.705;14.577;13.806;17.759;21.285;8.059;14.505;20.932;25.203;17.043;22.871;19.339;17.579;17.012;20.502;18.317;17.05;25.02;18.424;21.406;8.559;12.267;14.577;16.687;23.881;17.104;23.86;15.23;25.033;2.0
PIMIENTOS;55.675;62.684;56.019;54.916;50.906;52.543;56.776;50.589;53.807;54.292;57.532;42.562;51.885;61.234;58.439;46.665;59.915;57.756;59.109;52.984;50.57;57.142;57.435;55.021;54.856;57.587;35.791;50.011;50.589;58.09;68.796;56.104;62.223;44.962;57.942;2.0
CHAMPIÑONES+O.SETAS;37.805;42.827;43.227;35.074;36.488;33.436;39.13;32.685;33.762;38.01;37.597;35.181;31.643;44.646;37.807;30.694;40.382;44.036;37.709;36.612;35.78;38.084;36.549;41.243;36.116;41.745;30.614;33.328;32.685;38.441;46.946;37.941;42.352;33.68;38.371;2.0
LECHUGA/ESC./ENDIVIA;58.887;64.103;60.922;58.94;52.536;56.603;59.576;54.309;58.35;56.453;61.675;42.792;54.67;63.553;62.814;49.011;63.565;60.846;62.982;59.907;60.749;59.667;56.944;58.167;59.406;57.713;29.58;54.248;54.309;60.151;69.669;58.332;68.042;51.47;61.723;2.0
ESPARRAGOS;6.264;8.801;6.459;6.065;6.035;4.057;6.119;6.211;7.306;6.981;5.448;6.015;6.12;7.643;5.077;3.986;6.418;7.492;7.768;3.497;6.95;6.245;5.03;8.673;5.491;8.076;3.44;8.035;6.211;6.883;9.747;7.759;6.433;4.57;4.9;2.0
VERDURAS DE HOJA;23.013;25.608;25.729;22.337;20.268;21.292;24.252;18.99;17.935;22.829;23.172;15.957;18.271;25.225;27.173;21.195;25.523;24.109;21.298;22.519;21.324;22.605;21.945;27.318;21.85;25.713;17.37;16.764;18.99;19.541;26.334;21.39;27.503;21.246;26.908;2.0
ACELGA;12.13;13.486;12.881;11.092;11.204;12.442;13.344;7.741;7.621;10.728;13.785;3.848;7.226;13.685;17.374;10.204;14.61;12.945;10.803;13.552;11.811;12.335;10.095;14.227;11.531;13.509;3.634;5.831;7.741;8.774;15.863;12.382;15.418;9.161;16.905;3.0
BERENJENAS;19.824;23.907;24.445;17.936;17.542;16.595;20.604;17.667;16.92;19.45;20.389;12.52;17.182;23.597;20.777;14.567;22.219;22.869;20.618;10.218;17.25;21.683;18.26;23.613;18.835;22.122;14.878;14.692;17.667;17.361;27.335;24.125;25.196;14.912;19.897;2.0
ZANAHORIAS;51.651;53.011;53.052;53.432;49.557;49.024;52.257;51.31;47.976;48.017;55.822;37.18;47.521;53.845;57.183;47.534;53.891;53.51;53.181;49.902;53.485;50.144;52.907;52.905;50.483;54.512;37.296;40.855;51.31;50.426;59.618;47.598;55.028;42.339;58.611;2.0
