Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;99.398;99.453;99.56;99.416;99.279;99.295;99.436;99.246;99.35;99.445;99.347;99.025;99.41;99.59;99.404;99.539;99.299;99.327;99.442;99.372;99.319;99.407;99.357;99.534;99.379;99.445;99.707;99.098;99.246;99.337;99.697;99.204;99.603;99.624;99.386;0.0
T.HUEVOS KGS;80.406;81.583;77.253;81.586;80.13;80.419;80.585;76.05;82.596;77.854;83.447;76.026;75.896;81.645;85.022;79.735;80.897;81.054;82.332;74.532;77.846;79.88;83.135;82.323;79.028;83.583;69.223;71.926;76.05;82.852;83.641;80.567;83.523;79.963;84.389;1.0
T.HUEVOS UNDS.;80.406;81.583;77.253;81.586;80.13;80.419;80.585;76.05;82.596;77.854;83.447;76.026;75.896;81.645;85.022;79.735;80.897;81.054;82.332;74.532;77.846;79.88;83.135;82.323;79.028;83.583;69.223;71.926;76.05;82.852;83.641;80.567;83.523;79.963;84.389;1.0
TOTAL HUEVOS GALLINA;80.199;81.07;77.04;81.541;80.063;80.266;80.419;75.8;82.152;77.554;83.348;75.664;75.598;81.281;85.096;79.757;80.644;80.954;81.868;74.76;77.268;79.627;82.998;82.326;78.803;83.419;69.461;71.586;75.8;82.212;83.421;80.399;83.185;79.754;84.452;2.0
OTRAS AVES;2.479;2.585;3.012;2.073;3.211;1.961;2.151;3.48;3.799;2.529;2.414;1.856;2.853;2.725;1.976;1.287;2.668;2.705;3.542;1.736;3.314;2.252;2.151;2.965;2.437;2.588;1.651;1.533;3.48;3.828;3.212;1.376;4.191;0.585;1.706;2.0
MIEL;8.584;7.802;8.658;9.599;5.858;9.897;9.116;6.739;6.324;6.611;10.947;8.733;5.106;8.494;11.745;10.094;9.005;7.793;6.92;6.908;7.165;8.313;9.24;10.261;8.35;9.138;6.994;5.337;6.739;6.809;7.65;6.935;8.294;6.392;12.65;1.0
GRANEL;2.057;0.692;1.296;3.689;0.654;3.002;2.474;0.653;0.27;1.26;3.017;0.935;0.854;2.026;3.653;3.734;3.024;0.509;0.472;4.858;2.123;2.161;2.068;0.864;2.587;1.154;1.738;0.908;0.653;0.373;0.403;0.292;3.989;2.287;4.053;2.0
ENVASADA;6.476;6.747;7.054;6.635;5.119;6.483;6.578;6.131;6.014;5.398;7.801;7.815;4.297;6.665;7.983;6.51;6.196;6.863;6.493;2.045;5.118;6.116;7.426;8.744;6.058;7.462;5.211;4.441;6.131;6.45;7.283;6.608;4.895;4.238;8.484;2.0
TOTAL CARNE;97.312;98.169;96.888;96.968;96.932;97.388;97.116;97.876;98.322;96.974;97.741;94.784;96.729;98.295;97.735;95.947;97.303;98.123;98.546;96.477;97.965;97.171;97.209;97.532;97.26;97.44;91.865;94.834;97.876;98.426;98.99;97.58;98.684;96.238;97.772;1.0
CARNE CERTIFICADA;49.02;53.59;45.864;50.472;46.255;46.966;49.656;42.485;50.996;45.188;54.071;33.423;41.546;55.323;54.961;39.071;50.644;52.656;55.669;52.613;50.748;49.034;47.797;47.924;50.044;46.598;20.529;34.479;42.485;55.953;63.189;48.814;56.312;37.651;54.457;2.0
CARNE FRESCA;90.685;93.648;88.406;91.166;88.309;90.068;89.923;92.306;94.283;89.38;92.388;84.185;89.664;93.103;91.443;83.215;91.668;93.711;95.206;91.238;91.744;91.468;88.336;90.989;90.768;90.493;72.495;86.025;92.306;94.777;96.888;92.579;95.197;83.865;91.006;2.0
SALCHICHAS FRESCAS;8.66;10.604;8.513;8.077;9.709;6.907;8.373;8.468;10.612;8.312;9.117;5.09;7.966;8.949;9.85;4.698;8.03;9.926;13.24;11.967;11.471;8.046;7.981;7.799;8.401;9.254;2.519;4.965;8.468;12.214;13.282;8.167;8.329;3.868;9.391;3.0
CARNE VACUNO;52.478;58.159;52.791;52.336;49.339;48.966;52.071;48.581;58.021;51.94;53.329;43.048;50.085;56.263;53.948;42.372;53.181;58.066;58.87;48.387;51.852;53.668;50.323;55.042;52.202;53.232;35.965;43.258;48.581;61.036;62.929;56.291;56.092;40.195;53.669;3.0
TERNERA;43.45;47.82;45.632;42.237;41.127;40.643;42.846;43.194;47.579;43.95;42.904;38.317;42.724;46.388;42.691;34.383;44.349;48.919;48.711;41.425;43.147;44.384;40.439;46.59;42.681;45.259;32.793;38.038;43.194;49.603;53.329;46.061;45.373;33.66;42.778;4.0
AÑOJO;15.912;18.107;13.809;16.543;15.683;14.871;16.376;10.213;17.141;14.621;17.741;10.413;12.185;19.455;17.783;11.082;16.253;18.548;19.247;11.913;14.023;16.371;16.58;17.464;15.88;16.179;5.095;12.08;10.213;19.256;22.093;22.079;18.399;8.839;17.081;4.0
MAYOR;5.493;5.422;6.251;4.9;5.448;5.805;5.873;3.397;4.475;5.162;5.93;3.974;3.607;5.418;7.761;5.421;5.421;6.816;4.53;2.109;4.405;5.849;5.121;7.413;5.163;6.276;2.56;3.274;3.397;5.182;5.408;5.814;6.938;4.625;7.072;4.0
CARNE POLLO;77.204;82.679;75.716;77.829;75.647;72.81;75.969;81.268;82.248;75.642;79.209;69.08;75.92;81.199;76.622;64.991;78.025;83.042;85.059;77.3;77.552;78.172;73.69;79.599;76.784;78.197;52.249;70.752;81.268;83.437;87.188;81.293;83.177;64.81;76.463;3.0
POLLO ENTERO;19.612;20.969;17.885;19.539;19.461;19.818;19.631;17.245;21.259;18.511;21.15;12.581;16.432;23.067;21.073;12.086;20.319;25.65;22.642;22.425;23.932;20.335;16.036;18.383;20.579;17.366;7.101;12.085;17.245;21.075;28.76;24.214;25.486;11.238;20.185;4.0
POLLO FILETES;33.581;40.755;34.042;33.928;33.622;25.691;32.713;34.424;38.65;34.622;32.305;26.48;34.704;38.052;29.249;23.695;31.533;37.402;44.729;32.875;32.194;32.866;33.412;37.262;31.823;37.797;22.543;32.449;34.424;45.126;46.994;34.77;32.929;23.742;28.373;4.0
POLLO POR PIEZAS;67.298;72.198;66.72;67.92;67.056;62.216;65.461;73.061;74.847;66.584;68.282;60.458;67.802;71.6;64.106;53.945;66.693;75.002;76.686;67.462;65.26;69.598;63.511;68.922;67.194;67.546;43.923;61.325;73.061;75.672;79.504;73.625;72.435;55.554;62.814;4.0
CARNE CONEJO;11.382;11.633;12.898;12.01;10.96;10.147;12.578;7.153;6.565;10.44;12.771;7.223;7.262;14.195;13.674;8.507;14.596;12.817;9.923;14.782;12.195;11.896;8.961;11.545;11.68;10.688;5.668;8.036;7.153;8.174;13.593;10.292;18.747;8.516;13.577;3.0
