Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;49.83089311342023;41.89682311333697;45.5054985228571;49.9991017895775;52.4019919339068;67.50525732112492;58.16893583679446;30.61480673171138;36.59654911330855;43.32225028215616;59.52675248141668;32.32524764220513;38.01147575168214;53.09286938609523;71.9164002143118;79.18684082616124;61.67536990271145;47.00169808332745;36.47069894833638;49.5391590939401;51.35510809807612;50.01598801167499;49.66926470808742;48.1207387712974;50.74135607049806;47.61605577042752;52.94480455827086;39.53928335020701;30.61480673171138;38.13300114381385;46.65472217967389;42.71932399167369;64.71690704350011;80.2144182198703;76.30476751071139;0.0
T.HUEVOS KGS;0.76593139772552;0.60589761973264;0.6900104835936;0.76649778295648;0.8607949495703;1.07606386466789;0.91130628672895;0.41449468082961;0.54790098058721;0.63605188190682;0.95941196679668;0.55329625221205;0.53126338592668;0.79200539817141;1.21561646874266;1.23649174991674;0.98592659645115;0.69238529911937;0.55139207388517;0.78312860803931;0.81831998225425;0.74622343631194;0.73220297767165;0.81050155539641;0.76985077365898;0.75638812035527;0.87535782383971;0.60422134714326;0.41449468082961;0.57998693753806;0.71746298790244;0.66967248216509;0.94786355458522;1.0844408478847;1.28260763218046;1.0
T.HUEVOS UNDS.;12.16665090718622;9.64078724806325;11.01065508404195;12.12001621943764;13.65856994283474;17.11300680455467;14.48255963404551;6.53207057480579;8.72013732397946;10.11448367218341;15.22374959835532;8.70829168547338;8.43501604178608;12.59571437698133;19.32282495373714;19.72125137820766;15.63829126805174;11.02533299122263;8.73352963735792;12.4169275327362;13.10744185843705;11.83605770054965;11.58606866274425;12.88945244773156;12.22908628669963;12.01462792651378;14.0969299840604;9.54809563283717;6.53207057480579;9.20276108159131;11.45734345900688;10.59892660447392;15.04845190208011;17.13914714512504;20.42598953963537;1.0
TOTAL HUEVOS GALLINA;11.93083127136404;9.4349953194817;10.73896171765153;11.94995594003897;13.41128241003623;16.75803327078431;14.1940868590463;6.46618472373244;8.53147421013746;9.90568602194436;14.94767538542845;8.63358028439479;8.27617084275607;12.33422693336297;18.93311517046839;19.24591178027159;15.3619200698267;10.78022165198422;8.59364402799246;12.20295060577699;12.72676969759047;11.62708998715645;11.41374613044829;12.62235242442773;11.99185019985161;11.78225631648398;13.59978748146505;9.421118348424;6.46618472373244;9.03628382818795;11.16462135763659;10.43857807630281;14.76627843637822;16.90832178580472;19.96940253303909;2.0
OTRAS AVES;0.23581963582217;0.20579192858155;0.27169336639042;0.17006027939867;0.2472875327985;0.35497353377036;0.2884727749992;0.06588585107334;0.18866311384199;0.20879765023904;0.27607421292687;0.07471140107859;0.15884519903001;0.26148744361836;0.38970978326874;0.47533959793606;0.27637119822503;0.2451113392384;0.13988560936545;0.21397692695921;0.38067216084657;0.20896771339319;0.17232253229596;0.26710002330382;0.23723608684802;0.23237161002979;0.49714250259534;0.12697728441316;0.06588585107334;0.16647725340336;0.29272210137028;0.1603485281711;0.28217346570189;0.23082535932032;0.45658700659628;2.0
MIEL;0.0328453981783;0.01964054135599;0.02718282545316;0.03594781720948;0.03707942512219;0.05591879723606;0.04125932614919;0.01404747527875;0.01914734066351;0.02403779124305;0.0459660329927;0.02503028733934;0.01800010646179;0.03660720821637;0.05579566733041;0.05952989826483;0.04464849660491;0.02709136097768;0.02203183902449;0.02171519533687;0.02675122969555;0.03355263969254;0.03109329018288;0.04477548249105;0.02959320482997;0.04075329450104;0.02529591433094;0.02259395135688;0.01404747527875;0.02043258979213;0.02851162945487;0.02897789152971;0.04836339434893;0.04781504355723;0.06360078838429;1.0
GRANEL;0.00676632215339;0.00261128684887;0.00361541205756;0.00666926905098;0.00737280941428;0.01777661033777;0.00909040251582;0.00315693722501;0.00182312698434;0.00361470129605;0.0114612884695;0.00395703520423;0.00211689915473;0.00714472437738;0.01535192262802;0.0108964233806;0.013857445271;0.00414696319602;0.00309411360569;0.00571704507149;0.00693214632863;0.00686439400399;0.0051255858667;0.00934452581101;0.00605705427577;0.00849096697854;0;0;0.00315693722501;0.00131736605266;0.0055250902353;0.00535023608019;0.01159352640393;0.00857525296321;0.01915006295709;2.0
ENVASADA;0.02607907818554;0.01702925522217;0.02356741202477;0.02927855424555;0.02970662361605;0.03814217289646;0.03216892363336;0.01089053659606;0.0173242125997;0.020423089947;0.03450474990253;0.02107324937497;0.01588320905485;0.02946248383899;0.04044374470238;0.04863346916674;0.0307910513339;0.02294439866363;0.01893772647995;0.01599815026537;0.01981908617599;0.02668824568854;0.02596769685244;0.03543094500387;0.0235361505542;0.03226232752249;0.02529591433094;0.02259395135688;0.01089053659606;0.01911522082853;0.02298652793713;0.02362764892197;0.03676985813714;0.03923979059402;0.0444507254272;2.0
TOTAL CARNE;3.60037329473014;3.05215366402273;3.14623162303355;3.68186658909392;3.90251742365225;4.75834383041219;4.13005714400268;2.26068129718483;2.84535074779234;3.24811940417638;4.12512149650795;2.28979762573882;2.84720994217477;4.04086652638111;4.71012392444985;4.82449664528268;4.27176763750027;3.48948120944344;2.93487098384918;4.08963213829924;3.76828655919811;3.53816344189678;3.55633630175969;3.45385794535423;3.63373738499295;3.51918165300654;3.45595890276892;2.75808567915745;2.26068129718483;3.06440913623239;3.83683611777171;3.37006188185136;4.54839443670596;4.53248232173919;4.96288632329214;1.0
CARNE CERTIFICADA;0.51407269712367;0.40978522381032;0.4134396922449;0.5449051315301;0.54690430058894;0.74511742219863;0.6236529619795;0.27838368917363;0.32843810050023;0.42191032692686;0.65136580523594;0.27246056698031;0.31543469057361;0.59062006053014;0.830183200577;0.75121216377286;0.67666458805557;0.47658730142415;0.37622493357893;0.58468746092684;0.55085803640705;0.49525367699688;0.52378701778599;0.48152798792408;0.52572097450727;0.48573861297808;0.42808013385531;0.26421991632634;0.27838368917363;0.36407095423614;0.55095204851773;0.4152830670126;0.75106384379386;0.60213704568459;0.88636256860896;2.0
CARNE FRESCA;2.6156839561108;2.2284526664197;2.25062508562709;2.6577693748214;2.86477718175395;3.47256705643332;3.02751093613511;1.62794550926306;1.98978315452603;2.33110839660396;3.03961456647943;1.59291866896168;1.9931655767144;2.96254780976034;3.53695310694911;3.43109359292753;3.12320218914373;2.55858345820644;2.127269492815;3.07654355242425;2.77522404616133;2.57166869157441;2.53339517806672;2.50040561570286;2.64113470705034;2.55375274686768;2.45577930351214;1.87760979380089;1.62794550926306;2.17070225876807;2.87058322699205;2.41879086982435;3.3507685896055;3.03043434951751;3.72922723966907;2.0
SALCHICHAS FRESCAS;0.03040573494969;0.0306665556552;0.02397513336457;0.03069560294877;0.02812836552505;0.03817569327557;0.03463363099032;0.01480289569553;0.0280057972006;0.02811781962391;0.03381399980864;0.01227999237772;0.0223754903532;0.03646388215315;0.04157482993084;0.03340482982034;0.03354616760505;0.02678763624138;0.0299009381164;0.05125815685751;0.0343047808105;0.02954699469388;0.02682624005613;0.02533193748196;0.03089563314947;0.0292139215419;0.01783728822059;0.01598918334813;0.01480289569553;0.03225988852582;0.03462051601377;0.03072938600369;0.03753704845439;0.02941724503373;0.04091655505282;3.0
CARNE VACUNO;0.33215753204273;0.27508815048587;0.29661669210525;0.35489392501672;0.36096965905681;0.41987481247852;0.39330165391177;0.2022577056862;0.22713435331962;0.30092095164935;0.37869036593938;0.20249640914307;0.2291203506358;0.38461731177761;0.47759863888769;0.46978373278218;0.4278947746743;0.32378113491838;0.24327576343875;0.29284902510841;0.31995278884255;0.31551980824164;0.36202155434857;0.36029114966989;0.31775798148574;0.3671676099045;0.28557150240042;0.24749178564469;0.2022577056862;0.24003801931096;0.35666380937476;0.29348090754289;0.4524892845872;0.45230998715554;0.50733082422617;3.0
TERNERA;0.23529524888558;0.19526262282114;0.21846861692876;0.24627236531739;0.25329708258211;0.29852221896616;0.27602990492914;0.15588330954517;0.15997219847669;0.21314185374287;0.26829698054461;0.1521311870511;0.16627846538613;0.25834551649911;0.35066912586969;0.33091111734797;0.30918418708601;0.2256096128783;0.17161087986458;0.20595434682687;0.24262846429105;0.21865102092709;0.2562681910413;0.25277176265357;0.23152730239152;0.24445408758568;0.19436242652486;0.18196674173749;0.15588330954517;0.167307643745;0.23975771191877;0.19577831723623;0.32239431697434;0.30525844242888;0.37052792661984;4.0
AÑOJO;0.07538720127913;0.06821118564428;0.05859740992459;0.08299137672566;0.08332072489856;0.08772498839938;0.09152843119434;0.03407312114729;0.05293039775945;0.06861222823139;0.08547978618495;0.0383935950327;0.04662387392681;0.10234464962604;0.09659574422618;0.10548356585655;0.09120843284766;0.07577155594162;0.05756433299252;0.0777100971184;0.04897927278916;0.07854977715128;0.08108068842188;0.0843150074519;0.06654182775047;0.09689553378864;0.07191674395677;0.04711631103768;0.03407312114729;0.05478903442346;0.09321225801287;0.08802314475334;0.09871890209434;0.10757765263513;0.10630480833122;4.0
MAYOR;0.02147507971737;0.01161430626801;0.01955058300303;0.0256302351484;0.02435183575986;0.03362763311663;0.02574333764958;0.01230120502566;0.01423171390466;0.01916688050814;0.02491358845114;0.01197164362009;0.01621798801888;0.02392717121215;0.0303336974724;0.03338903051939;0.02750219153339;0.0223999837379;0.01410053997003;0.00918458795747;0.02834496749035;0.01831901552542;0.02467267488538;0.02320448173085;0.01968898550594;0.02581802560368;0.01929230402549;0.0184087575521;0.01230120502566;0.01794133143939;0.02369385556087;0.00967948907033;0.03137604590279;0.03947391479558;0.03049800995091;4.0
CARNE POLLO;1.09202985369944;0.95676225415036;0.95961466160291;1.08432947993411;1.20209453258629;1.41297219079811;1.23395284380704;0.73803422725142;0.88535643780112;0.99952826914956;1.22982758796204;0.70695373456187;0.88565910970082;1.22895549535161;1.38014690284476;1.40298345114152;1.23658755365802;1.09187794708193;0.92091122064111;1.27840190645167;1.17554381212344;1.07204455050555;1.04639495327645;1.05094947993452;1.09889389865076;1.07531996375208;1.14745426263425;0.8388871342235;0.73803422725142;0.93450555207778;1.23037710047696;1.03437588579629;1.30858352480974;1.28526399166059;1.44259239418033;3.0
POLLO ENTERO;0.25769977257865;0.21836076758205;0.19595710214502;0.2399045245555;0.28805349311207;0.40096100157677;0.30411165857646;0.17599592134543;0.1654372324031;0.20844857277469;0.33106907284497;0.13842967143294;0.17031139165639;0.28226416354861;0.41618518169115;0.31967608007141;0.32263387647342;0.23569046592415;0.21593404365684;0.36691613603947;0.32159342399876;0.25549537711239;0.22067740815611;0.2082966641175;0.28252149994138;0.19733573948903;0.12613508963611;0.15456776388816;0.17599592134543;0.18356972952308;0.27613870570469;0.19961723576148;0.36847399067419;0.23520775252199;0.44027901044109;4.0
POLLO FILETES;0.15111115965731;0.14638068210679;0.14212028403454;0.14562945469734;0.15796521369993;0.17312645725398;0.16530884161178;0.1022589537053;0.14015809064236;0.14696804011118;0.15728298087088;0.09934540720074;0.1378759982178;0.18044898327604;0.14705697374142;0.1880335982933;0.15999336429425;0.1495285817422;0.13648692233912;0.11877529168145;0.13729706078573;0.1477808735461;0.16687932938658;0.16375369786895;0.14411401401682;0.16812381991637;0.13446327947945;0.15750904691239;0.1022589537053;0.14128822887537;0.18611718269706;0.16697236142254;0.1550824882597;0.24999711632976;0.14432944132767;4.0
POLLO POR PIEZAS;0.68321870539963;0.59202051844205;0.62153727542334;0.69879558763918;0.75607573087667;0.83888473196735;0.76453244292527;0.45977939593071;0.57976111475565;0.64411165626369;0.74147564183295;0.46917865592817;0.57747171982661;0.76624234852695;0.81690444175754;0.8952737727768;0.75396049685419;0.70665907580998;0.56849057299351;0.79271061461742;0.71665320093096;0.66876840709022;0.65883793584398;0.67889926390014;0.67225841518396;0.70986003361162;0.88685552160827;0.52681035868379;0.45977939593071;0.60964759367932;0.76812121207521;0.66778617981972;0.78502708510726;0.80005906604871;0.85798394241156;4.0
