Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;48.18178422087143;38.87657044926281;44.58790996159213;48.19842809229712;51.76022624306762;66.56653578179034;57.32338705928639;27.22594779709111;34.17498432423085;41.37757650674713;57.69480987015308;29.64517722497965;35.41434083117468;51.75599606308773;73.10177078982365;79.5311824987961;61.54840996657103;44.70218454790836;34.48216233116154;44.7782878698142;47.81131314171183;48.53162806878367;48.79165530295373;48.1464755468338;48.79634796022142;46.69834753416116;51.72829990605493;38.73353786483234;27.22730557869326;35.69430561904723;45.96545521453699;41.01798194742033;63.53417228682738;78.61663553160355;77.08609735070581;0.0
T.HUEVOS KGS;0.7450693327177;0.58573496807545;0.67050313997023;0.73911352249312;0.83805041846166;1.05596104932695;0.88745082109556;0.41530116053766;0.52940348752247;0.61545549235916;0.92632528083326;0.52270970064757;0.52762181871129;0.78594977732911;1.16226584585906;1.23797582222918;0.92182433680607;0.67336935696713;0.55870374674124;0.75066498360735;0.74509911587356;0.74275598543796;0.73389800647303;0.7664298246683;0.74060765091135;0.75584798689564;0.83245674912651;0.53918937520481;0.41532187196631;0.57660690441291;0.74028419072;0.59720938910142;0.89409843920808;1.13221638234434;1.25695513005752;1.0
T.HUEVOS UNDS.;12.27085607768587;9.69093989931617;11.03716512358083;12.14409294221926;13.7501020345034;17.40266030196881;14.65858150723081;6.69100974071353;8.68773241721108;10.10698337889237;15.29692143884805;8.35561583126223;8.65285566876974;12.95603882648439;19.2923290736546;20.32105293845581;15.29184293273557;11.02091267492613;9.20023111327362;12.16899191424233;12.171903427522;12.23055766542788;12.07207106702096;12.83746232383159;12.1371915447701;12.59368386624961;13.97138250321855;8.72554740103218;6.69134342716564;9.468944249327;12.29082094649118;9.84608097984926;14.81249786394951;18.34325548079777;20.81877857303271;1.0
TOTAL HUEVOS GALLINA;11.525199480386;9.05232535337588;10.37280534693377;11.43838135316543;12.97313700215974;16.33211937606043;13.71972233376402;6.45168635426914;8.19492895093266;9.52566034389339;14.32140863786633;8.13247300620283;8.1683937411777;12.15535905674577;17.9507880578245;19.16232023786347;14.2389982866429;10.4288931521829;8.64261917793528;11.64768637898012;11.54407558515461;11.48982238488304;11.35513510745973;11.81583706351835;11.46732843451211;11.66502126357676;12.82857266841344;8.36914631841659;6.45200810545665;8.92439744295637;11.43288854176101;9.23608480190615;13.81432334386278;17.57007088030308;19.42161748754072;2.0
OTRAS AVES;0.74565659729987;0.63861454594028;0.66435977664706;0.70571158905383;0.77696503234365;1.07054092590837;0.93885917346679;0.23932338644438;0.49280346627841;0.58132303499897;0.97551280098172;0.2231428250594;0.48446192759204;0.80067976973862;1.34154101583009;1.15873270059234;1.05284464609267;0.59201952274322;0.55761193533834;0.52130553526221;0.62782784236738;0.74073528054483;0.71693595956122;1.02162526031324;0.66986311025799;0.92866260267285;1.14280983480511;0.35640108261559;0.23933532170898;0.54454680637062;0.85793240473017;0.6099961779431;0.99817452008672;0.77318460049469;1.39716108549199;2.0
MIEL;0.03816665477917;0.02714177102351;0.0261170113934;0.03050138713022;0.03895711421325;0.08385004987924;0.04803744001939;0.01721179626957;0.02146168544779;0.02490271929143;0.0567243772386;0.02264691512888;0.01923018682715;0.03860536237887;0.07771414625953;0.0898441741352;0.05260963409082;0.02758508161721;0.02263602652146;0.02678135553587;0.04363746963148;0.03773652257264;0.03833731749572;0.03842362156835;0.03771500379568;0.03925744909812;0.0207724114102;0.02534083358336;0.01721265463676;0.02271725370099;0.03553381783706;0.01371556835127;0.0389638639458;0.0807176098999;0.09232178745858;1.0
GRANEL;0.01345214821227;0.00647330047145;0.00660948601551;0.00775993289459;0.01192005991472;0.04487286321889;0.01897270887363;0.00275114282178;0.00315800192052;0.00727669576814;0.02209334262784;0.0022570417058;0.00364196283486;0.0138997053286;0.03486961354276;0.04226318427538;0.02289972431032;0.00455205740609;0.00580714107153;0.01778483487982;0.01996357421794;0.0084468025309;0.0165945550578;0.01359046241787;0.01464582878048;0.01057018532295;0;0.00838563358335;0.00275128002365;0.00494470631277;0.01177297309663;0.0013187679115;0.01357484121391;0.0399257059422;0.04108596376487;2.0
ENVASADA;0.02471449135065;0.02066847198446;0.01950752400793;0.02274145685445;0.02703705904027;0.03897717245584;0.02906472451384;0.0144606578485;0.01830368805055;0.01762602352328;0.0346310398268;0.02038987317028;0.01558822167677;0.02470565705026;0.04284453271676;0.04758098985981;0.0297099097805;0.02303302595765;0.01682888544992;0.00899651728663;0.02367390972253;0.02928972004173;0.02174276243792;0.02483316207428;0.02306916271892;0.02868726377516;0.0207724114102;0.01695520000001;0.01446137901404;0.01777254933569;0.02376084152521;0.01239680067138;0.02538902470914;0.04079193378421;0.05123582369371;2.0
TOTAL CARNE;3.87814129482846;3.10541350918343;3.46313318310552;3.98507508833096;4.12444536819569;5.40107875961068;4.635575242861;2.00165794474457;2.82325075872268;3.33289640117496;4.64044762988506;2.42000484340773;2.71020671652431;4.37633839701546;5.79283219621032;5.675169912655;4.91066614778455;3.63255119244888;2.9756861860438;3.90569093304033;4.05755030972581;3.88492629232783;3.76662529163173;3.83903779058586;3.90383286332365;3.81614181891492;3.63553686115403;2.78049592741577;2.00175776916028;3.05419311399364;4.05262591668735;3.54290788955836;5.13031313584453;5.19469698170119;6.14324283755851;1.0
