Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
CARNE CERTIFICADA;44.342;45.782;41.478;44.862;43.145;45.134;45.251;41.853;42.908;39.879;49.7;36.939;37.518;48.042;51.247;35.605;47.581;48.104;47.623;49.651;43.311;44.323;44.572;43.418;45.807;40.819;22.045;35.251;41.853;46.532;54.644;45.57;52.173;31.284;49.518;2.0
CARNE FRESCA;87.192;90.684;85.005;88.07;85.294;85.337;85.746;91.225;93.242;86.555;88.22;85.493;87.025;88.977;86.996;76.521;87.985;92.029;92.972;86.054;89.562;88.222;86.313;84.037;87.747;85.895;69.381;81.954;91.225;93.51;94.465;90.799;92.09;74.526;85.822;2.0
SALCHICHAS FRESCAS;8.865;8.532;7.488;10.474;8.958;8.402;9.168;6.834;8.014;8.558;9.26;4.027;7.589;11.228;8.864;5.934;9.45;10.445;10.442;16.663;10.168;8.075;8.154;7.917;9.498;7.289;1.099;6.655;6.834;8.602;15.545;9.064;10.834;6.344;8.913;3.0
CARNE VACUNO;46.019;51.977;43.48;47.978;43.943;41.51;45.673;45.099;49.794;45.644;46.7;45.119;43.471;48.598;46.651;36.291;48.004;50.172;51.881;42.327;45.399;46.748;46.084;46.055;45.377;47.659;29.905;45.881;45.099;52.305;55.677;46.791;50.705;33.339;45.789;3.0
TERNERA;37.307;42.343;35.666;38.779;34.239;34.26;37.067;36.879;39.809;36.878;37.881;39.5;35.431;38.447;37.882;28.667;39.574;42.074;41.115;37.879;38.887;37.764;36.966;34.945;36.877;38.431;26.277;40.969;36.879;41.915;47.253;35.826;40.81;23.297;37.078;4.0
AÑOJO;12.914;16.624;11.123;13.565;12.499;10.406;12.764;11.484;15.516;12.693;13.412;9.628;11.475;15.634;12.934;9.201;12.791;15.119;15.735;6.921;10.575;13.871;12.225;16.09;12.311;14.502;5.843;9.325;11.484;15.975;16.35;15.266;16.239;12.312;11.699;4.0
MAYOR;4.768;5.825;4.201;4.173;5.744;4.163;4.692;5.397;4.537;4.397;5.18;5.469;4.174;5.013;4.927;3.308;4.365;5.826;6.072;5.137;4.377;4.217;5.011;5.966;4.101;6.409;1.924;3.038;5.397;6.43;7.548;3.258;4.835;1.982;4.981;4.0
CARNE POLLO;71.273;75.688;67.24;71.86;69.948;69.752;69.454;76.539;79.265;71.595;71.177;70.275;72.078;74.681;67.929;58.305;70.843;78.568;80.002;72.087;73.663;72.081;71.024;67.158;71.542;70.704;53.13;67.54;76.539;80.746;82.91;76.108;75.072;57.146;66.935;3.0
POLLO ENTERO;18.308;20.332;18.472;18.526;16.649;17.476;17.418;23.387;21.003;18.244;18.52;19.805;16.64;19.452;18.651;10.107;16.629;24.27;25.156;25.237;21.06;19.715;16.345;12.679;19.743;14.717;13.632;12.408;23.387;21.765;28.541;18.799;19.687;7.74;16.709;4.0
POLLO FILETES;31.176;34.974;27.818;32.431;30.185;29.125;30.401;34.058;34.991;31.697;30.819;30.92;32.686;32.574;28.77;22.92;30.875;36.819;36.629;28.49;30.486;31.659;33.112;28.737;30.529;32.818;19.709;35.792;34.058;36.06;40.813;35.187;33.398;20.17;27.602;4.0
