Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;99.702;99.658;99.758;99.702;99.606;99.772;99.76;99.155;99.767;99.693;99.735;99.418;99.618;99.847;99.854;99.768;99.738;99.649;99.637;99.796;99.702;99.578;99.812;99.795;99.668;99.782;99.714;99.509;99.155;99.769;99.765;99.736;99.958;99.852;99.836;0.0
T.HUEVOS KGS;79.031;80.037;75.581;77.948;77.776;82.407;79.721;73.864;78.314;75.916;82.918;79.383;73.532;80.11;83.631;79.456;78.884;78.036;81.004;73.798;77.311;77.11;82.229;82.743;76.752;84.216;81.884;70.279;73.864;78.908;83.467;80.859;77.89;72.598;84.364;1.0
T.HUEVOS UNDS.;79.031;80.037;75.581;77.948;77.776;82.407;79.721;73.864;78.314;75.916;82.918;79.383;73.532;80.11;83.631;79.456;78.884;78.036;81.004;73.798;77.311;77.11;82.229;82.743;76.752;84.216;81.884;70.279;73.864;78.908;83.467;80.859;77.89;72.598;84.364;1.0
TOTAL HUEVOS GALLINA;78.749;79.544;74.956;77.797;77.462;82.449;79.455;73.373;78.039;75.48;82.818;79.213;73.212;79.735;83.461;79.513;78.307;77.904;80.611;73.97;76.781;76.764;81.991;82.639;76.434;84.016;81.908;69.905;73.373;78.492;83.339;80.665;76.927;72.403;84.348;2.0
OTRAS AVES;2.893;3.215;3.143;2.52;2.503;3.069;2.793;2.847;3.773;2.832;2.998;2.558;2.324;3.379;3.136;2.064;3.542;2.618;3.369;0.76;3.552;2.247;3.872;3.261;2.709;3.33;2.358;0.76;2.847;4.017;3.083;2.226;4.577;0.892;3.166;2.0
MIEL;6.888;5.363;6.396;8.218;5.454;8.209;7.108;5.236;6.333;5.342;8.788;3.843;4.346;7.054;9.531;7.952;7.165;5.131;6.789;4.288;6.87;6.974;6.219;8.359;6.898;6.943;2.657;3.288;5.236;6.107;7.756;6.583;5.952;6.02;9.711;1.0
GRANEL;1.859;0.694;1.663;2.975;1.013;2.116;2.055;0.26;1.302;0.862;3.054;0;0.495;1.647;3.416;2.166;2.993;0.635;0.649;0.56;1.394;2.046;1.693;1.996;1.829;1.762;0;0;0.26;1.44;0.321;1.378;2.185;1.697;3.844;2.0
ENVASADA;5.232;4.42;4.877;5.244;4.514;6.645;5.332;4.801;4.774;4.427;6.184;3.843;3.985;5.166;6.624;6.011;4.731;4.545;5.601;3.042;5.575;5.189;4.771;6.401;5.17;5.419;2.657;3.288;4.801;4.249;7.142;5.305;4.203;4.94;6.467;2.0
TOTAL CARNE;97.84;98.452;97.676;98.079;96.841;97.719;97.761;97.446;98.832;97.62;98.178;95.862;97.601;98.46;98.348;96.621;98.28;98.016;98.845;98.771;97.149;97.74;98.093;97.977;97.923;97.641;94.602;97.515;97.446;99.006;98.908;98.813;98.462;95.957;98.478;1.0
