Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;6427145.3059;1619875.8842;969660.39781;1616991.491;905693.64701;1314923.3727;5040481.3348;512912.16785;873751.0188099999;3310605.5152;3116539.1443000003;314002.36969;1731555.2567999999;2302264.8381999996;2079322.32733;1245590.7842;1996528.5798;1438183.6386;1746841.8943599998;415678.64397000003;998200.96017;2604656.3787;1464051.1987;944557.65116;4625739.6905;1801405.1049000002;169975.13201;322892.69827999995;512912.16785;1000824.90873;806913.4791900001;525190.20862;982999.9408;400396.27008;1705039.92083;0.0
T.HUEVOS KGS;104723.2939;24508.7614;15395.63523;26890.744300000002;14371.44058;23556.7523;82529.43990000001;8569.20104;13624.6879;50852.017100000005;53871.3168;6041.20409;26525.5735;35139.0231;37017.5371;20284.1495;33483.6207;22911.547300000002;28044.0064;6158.3267000000005;17239.5973;43563.1084;23649.2278;14113.071539999999;76236.7812;28486.5527;2941.45327;5450.45333;8569.20104;15379.562199999998;12666.58859;8059.26223;15428.7805;5872.156690000001;30355.8729;1.0
T.HUEVOS UNDS.;104723.2939;24508.7614;15395.63523;26890.744300000002;14371.44058;23556.7523;82529.43990000001;8569.20104;13624.6879;50852.017100000005;53871.3168;6041.20409;26525.5735;35139.0231;37017.5371;20284.1495;33483.6207;22911.547300000002;28044.0064;6158.3267000000005;17239.5973;43563.1084;23649.2278;14113.071539999999;76236.7812;28486.5527;2941.45327;5450.45333;8569.20104;15379.562199999998;12666.58859;8059.26223;15428.7805;5872.156690000001;30355.8729;1.0
TOTAL HUEVOS GALLINA;103949;24312.2;15304.98;26740.17;14289.55;23302.14;81946.06;8506.205;13496.77;50427.84;53521.2;5986.734;26374.74;34802.65;36784.92;20177.26;33164.99;22721.82;27884.96;6132.688;17090.76;43186.95;23468.66;14069.98;75622.74;28326.3;2910.808;5439.114;8506.205;15260.97;12604.65;7976.089;15247.67;5854.771;30148.76;2.0
OTRAS AVES;774.2939;196.5614;90.65522999999999;150.5743;81.89058;254.61229999999998;583.3799;62.99604;127.91789999999999;424.1771;350.1168;54.47009;150.8335;336.37309999999997;232.6171;106.8895;318.6307;189.72729999999999;159.0464;25.6387;148.8373;376.15840000000003;180.56779999999998;43.09154;614.0412;160.2527;30.64527;11.33933;62.99604;118.59219999999999;61.93859;83.17322999999999;181.1105;17.38569;207.1129;2.0
MIEL;7088.668;938.9021;1125.163;2393.059;831.9093;1799.635;6145.432;245.7846;697.4506;3244.315;3844.353;239.623;1657.479;2236.229;2955.338;2601.359;1951.576;1232.411;1303.322;242.1645;761.4448000000001;2487.698;2251.551;1345.809;4828.67;2259.998;589.0168000000001;198.758;245.7846;677.9834000000001;602.8401;650.0034;1071.05;400.2923;2652.939;1.0
GRANEL;2841.064;215.61370000000002;219.6862;1256.415;203.8215;945.5278000000001;2638.289;48.05546;154.7201;1166.629;1674.435;0;449.1293;856.7180999999999;1535.217;1289.924;741.1232;509.5071;300.51;155.63410000000002;240.012;708.2378;1310.263;426.917;2039.024;802.0399;246.5907;0;48.05546;53.8966;237.9317;191.4419;549.3670999999999;90.49937;1423.282;2.0
ENVASADA;4247.603;723.2884;905.4765;1136.644;628.0878;854.1066999999999;3507.144;197.72920000000002;542.7304;2077.685;2169.918;239.623;1208.349;1379.51;1420.121;1311.435;1210.453;722.9039;1002.812;86.53036;521.4328;1779.46;941.2879;918.8919000000001;2789.646;1457.958;342.42609999999996;198.758;197.72920000000002;624.0868;364.90840000000003;458.56140000000005;521.6826;309.79290000000003;1229.658;2.0
TOTAL CARNE;1178214;300355.9;170032.8;295476;173762.1;238586.7;901272.8;101525.6;175415.1;621139.2;557074.3;57939.19;331018.8;440186;349069.5;190442.2;349569.2;278448.4;359753.7;83164.86;194872.3;468554.8;258087.7;173533.8;851047.2;327166.3;27033.36;58473.59;101525.6;203619.8;168457.2;95224.49;174758.4;63396.86;285724.2;1.0
