Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NIÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NIÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DEL HÁBITAT (2000 A 10000);TAMAÑO DEL HÁBITAT (10001 A 100000);TAMAÑO DEL HÁBITAT (100001 A 500000);TAMAÑO DEL HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;46.51517725373086;38.30114524317007;44.42582836614347;46.81810463181977;47.57844554811968;63.46075017079548;54.33416027024472;27.86421826721761;34.51211336345109;40.23005081952383;55.8915453199415;30.09361835517945;35.26053848980624;49.12903421122564;68.23188158327106;75.8171460343317;57.5440400570611;43.30096740354733;33.95393503094022;44.43037440089902;46.55012047068441;47.53265284320039;46.50063055231135;44.62171636631538;47.34031429821456;44.51210575482308;51.2617013943443;36.41165307909427;27.86421826721761;35.81716411224342;42.75867983750453;39.67726064097784;60.47451511432643;75.99841242816728;71.98661994279739;0.0
T.HUEVOS KGS;0.72187516428755;0.59847607624348;0.66873833813294;0.69836880008155;0.77788513020358;1.00795680078094;0.84319742824967;0.4592327668467;0.51678138444137;0.60863967415288;0.89083759971611;0.55654717722668;0.51292848845601;0.74996997043688;1.10573621500328;1.11042586446861;0.88783516353827;0.66771872389116;0.5512334673098;0.59330543073025;0.69928822507;0.75616208742234;0.71473848051988;0.71806092761348;0.72028803195;0.72573665378186;0.86533335094462;0.51266309818271;0.4592327668467;0.55910319707814;0.69293470871887;0.64250342851637;0.87351410304807;1.01851963972431;1.13962662453485;1.0
T.HUEVOS UNDS.;11.46609545543089;9.45224778228785;10.63012727330898;11.05568481666778;12.37900121060377;16.14770619086602;13.37079055662745;7.33939086394856;8.24998910437091;9.66677944897179;14.15091612417863;8.78942326250928;8.16316532980456;11.92192250257896;17.538798840189;17.73338759666249;14.10152644578439;10.56764980697056;8.75251366196076;9.4282078465392;11.0627856704818;12.0469630989834;11.31186911858003;11.41505931678094;11.42270472143912;11.57157670420294;13.72149440863354;8.05701872683277;7.33939086394856;8.88396636495227;10.9868744994844;10.12757164611661;13.99222227545382;16.28047612812981;18.0551254318913;1.0
TOTAL HUEVOS GALLINA;11.24470758765271;9.33247404482611;10.41550121110838;10.88540651694211;12.11287255736201;15.67555071985712;13.13869486450747;7.14516404087434;8.0422498777345;9.48096073450316;13.87645256433934;8.6787582333629;7.98697842885129;11.68056935946467;17.22867086298883;17.27948126855535;13.82999813111914;10.4081893670641;8.58719130907777;9.24117319009013;10.90111793268862;11.77208252652805;11.1411072098904;11.18352471195689;11.22335156917806;11.29668308777466;13.48367420107937;8.00172057248856;7.14516404087434;8.70858395238188;10.79751784674133;10.02273540842985;13.58503482025073;15.84657182301884;17.76065500399894;2.0
OTRAS AVES;0.22138786777817;0.11977373746174;0.21462606220059;0.17027829972567;0.26612865324176;0.47215547100889;0.23209569211997;0.19422682307421;0.2077392266364;0.18581871446862;0.27446355983929;0.11066502914637;0.17618690095326;0.24135314311428;0.31012797720017;0.45390632810713;0.27152831466525;0.15946043990646;0.16532235288298;0.18703465644906;0.16166773779318;0.27488057245534;0.17076190868962;0.23153460482405;0.19935315226105;0.27489361642827;0.23782020755416;0.05529815434421;0.19422682307421;0.17538241257039;0.18935665274307;0.10483623768676;0.40718745520308;0.43390430511096;0.29447042789236;2.0
MIEL;0.0323459450087;0.01595114548821;0.03217555959311;0.03344598805369;0.03253160399561;0.06316613179684;0.04226835929189;0.00791425318091;0.01737285048255;0.02368786969512;0.0452715839503;0.01300364775664;0.01815466120516;0.03083111442131;0.06681954181991;0.10182324395096;0.03664603567292;0.02405027354654;0.0154198718119;0.00871705064877;0.02292522357219;0.03509513313797;0.04091319491255;0.03133642227619;0.03158251589748;0.0341999575539;0.04453754893407;0.01968454716808;0.00791425318091;0.01952903979583;0.01801933601833;0.0211415324235;0.03963726881748;0.08528161488279;0.07601991329737;1.0
GRANEL;0.01087804293205;0.00196711077415;0.00936988189804;0.01299558501068;0.01302650962338;0.02482296184647;0.01529781931105;0.00069373179181;0.00367954886288;0.00804150157546;0.01511263845899;0;0.00527256074664;0.01097339642798;0.02457745054877;0.04362079552156;0.01380000730535;0.00751263164444;0.00204196338309;0;0.01014741923018;0.01252686552341;0.01470582192407;0.00580356221027;0.01067612880768;0.01136842715332;0;0.00944664519473;0.00069373179181;0.00254000088826;0.00164490816022;0.0058523718761;0.01880118054403;0.0521352464961;0.02926688302892;2.0
ENVASADA;0.02146789559473;0.01398403329557;0.02280568177732;0.02045040304301;0.01950510375307;0.03834316995036;0.02697054656299;0.00722052077668;0.01369330485623;0.01564636811966;0.0301589454913;0.01300364775664;0.01288210395352;0.01985771799332;0.04224209127114;0.05820244842939;0.0228460376383;0.01653764103093;0.0133779089635;0.00871705064877;0.01277779871989;0.02256826761455;0.02620737298847;0.02553286298646;0.02090639014028;0.02283153040058;0.04453754893407;0.01023790197335;0.00722052077668;0.01698903986914;0.01637442943771;0.0152891605474;0.02083607449366;0.0331463912943;0.04675303026845;2.0
TOTAL CARNE;3.6288332235674;3.04244000130614;3.36994790542519;3.61964954227479;3.83541733066897;4.88299999346783;4.17727888675712;2.09497972222865;2.94970828375491;3.21915903716508;4.23982332717862;2.35233411471342;2.79915414847629;4.02790199218693;4.92553214075648;4.93749981241563;4.39753114109468;3.43525629663052;2.94242722351125;3.71886558600624;3.7257260396491;3.65351004356559;3.53432663655382;3.57048955777341;3.63764080209812;3.6074806421122;3.38047433428193;2.7069910867775;2.09497972222865;3.18349779379584;3.73381346507447;3.10568745334725;4.73445177192635;4.85492426127979;5.18829849632731;1.0
