Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;2134809.2054000003;536214.20328;313832.071112;528123.59856;303327.010141;453312.362539;1627299.1358699999;197317.202933;310192.80264899996;1073183.0129500001;1061626.36009;116466.67708200001;626099.91877;741760.3123;650482.3430700001;381162.13928299997;607254.01874;503408.90622;642984.170138;137734.786923;326182.817574;852158.3483899999;502088.18192;316645.105111;1530394.9655799998;604414.23066;52782.45072;110431.328704;197317.202933;372888.85669700004;273058.376003;166734.415726;304288.01801999996;123544.448447;533764.196238;0.0
T.HUEVOS KGS;31232.171899999998;7750.23902;4529.38194;7657.98055;4599.03184;6695.54172;24037.50763;2729.70596;4464.9538;15389.301449999999;15842.864019999999;1927.741356;8773.37476;10600.56941;9930.48955;5462.282803;9110.71039;6940.58071;9718.59156;1987.789864;4884.39225;12204.74065;7414.847019999999;4740.39825;22332.07222;8900.09965;846.205959;1436.0141019999999;2729.70596;5441.29354;4134.68611;2464.019019;4326.59824;1641.816698;8211.82905;1.0
T.HUEVOS UNDS.;496474.13;123915.662;71862.354;121828.075;72727.774;106140.312;381471.823;43884.344;71117.89;244789.365;251684.662;30372.6456;139955.596;167935.361;158210.575;86179.0603;144981.679;110784.631;154528.656;31664.808399999998;77929.821;194546.425;117193.942;75139.071;355586.182;140887.945;13311.759900000001;22675.4302;43884.344;86439.772;65659.795;38939.0319;68619.634;25931.0858;131013.225;1.0
TOTAL HUEVOS GALLINA;486433.9;120575.6;70569.6;119253.7;71699.15;104335.9;374496.1;42423.38;69514.35;239655.7;246778.1;30074.35;136552.2;165207.7;154599.7;85194.3;141868.4;108013.6;151357.5;30947.07;76020.26;189986.6;115609.4;73870.51;347707.6;138726.3;13205.34;22393.7;42423.38;84757.33;64409.04;38419.05;67414.85;25601.96;127809.2;2.0
OTRAS AVES;10040.23;3340.062;1292.754;2574.375;1028.624;1804.412;6975.723;1460.964;1603.54;5133.665;4906.562;298.2956;3403.396;2727.661;3610.875;984.7603;3113.279;2771.031;3171.156;717.7384000000001;1909.561;4559.825;1584.542;1268.561;7878.582;2161.645;106.4199;281.7302;1460.964;1682.442;1250.755;519.9819;1204.784;329.12579999999997;3204.025;2.0
MIEL;1711.426;325.6;194.5724;379.0949;269.2474;542.9108;1483.101;77.58215;150.7425;663.6713000000001;1047.754;64.57921;353.7785;469.8221;823.2458;536.9528;528.4017;234.994;411.077;217.4483;267.7839;552.7138;455.655;217.8245;1190.827;520.5989000000001;51.93656;65.14356;77.58215;219.7533;193.4576;95.54236;147.14229999999998;102.3942;758.4735;1.0
GRANEL;877.0408;128.9385;80.01144000000001;170.3988;135.0403;362.6519;842.2528000000001;15.19073;19.597369999999998;260.3003;616.7406;0;130.9316;186.87279999999998;559.2364;361.2665;274.00059999999996;82.94618;158.82760000000002;185.64870000000002;134.0456;216.1747;236.7961;104.3756;617.0709;259.9699;8.601446;16.01965;15.19073;81.57945;76.73147;37.341809999999995;64.62625;44.700660000000006;532.2494;2.0
ENVASADA;834.3847;196.6616;114.56089999999999;208.6962;134.2072;180.25879999999998;640.8481999999999;62.39141;131.1451;403.37109999999996;431.0136;64.57921;222.8469;282.9493;264.0093;175.6863;254.4011;152.0479;252.2495;31.79959;133.73839999999998;336.539;218.8588;113.4489;573.7556999999999;260.629;43.33511;49.12391;62.39141;138.1739;116.7261;58.200540000000004;82.51605;57.69354;226.2241;2.0
TOTAL CARNE;156405.7;38892.85;22686.06;39539.02;22655.08;32632.69;118712.6;13630.39;24062.68;79496.41;76909.29;8942.397;45091.54;57399.28;44972.48;25237.84;42429;37477.68;51261.18;11539.25;24501.5;60694.06;36348.24;23322.65;111553.6;44852.12;3688.305;7639.964;13630.39;29688.41;22247.8;13224.17;21782.56;7990.261;36513.84;1.0
CARNE CERTIFICADA;24674.23;5801.124;3454.946;6353.8;3391.397;5672.962;20265.22;1468.449;2940.56;11417.93;13256.3;995.2447;5591.579;9244.876;8842.528;4426.435;7407.473;5737.132;7103.189;2162.778;4041.291;9257.227;5655.074;3557.858;18065.8;6608.424;598.9322;847.4902;1468.449;4021.575;3471.855;1842.6;3920.549;1307.808;7194.971;2.0
CARNE FRESCA;109022;27181.48;15877.65;27183.39;15591.32;23188.12;83787.86;9077.881;16156.22;54433.67;54588.29;5953.609;29903.93;40710.62;32453.8;17162.29;29480.04;26686.54;35693.08;8356.681;17404.77;41949.37;25000.75;16310.38;77744.01;31277.95;2464.276;4964.172;9077.881;20449.16;16105.08;9184.107;15378.58;5068.411;26330.3;2.0
SALCHICHAS FRESCAS;1213.585;389.8614;201.2858;255.5575;182.17860000000002;184.70129999999997;919.2489;70.46306;223.87279999999998;656.9165;556.6682;54.979459999999996;294.8595;508.7862;354.95959999999997;130.2516;270.3632;343.2857;469.6843;132.0045;186.69529999999997;453.0028;290.6063;151.2759;892.8095;320.7752;28.479680000000002;39.80488;70.46306;258.037;240.09629999999999;117.5872;165.111;20.52528;273.48040000000003;3.0
CARNE VACUNO;15032.2;3648.736;2263.9;3925.955;1914.501;3279.109;11878.57;1099.987;2053.647;7165.087;7867.114;835.5778;3886.517;5436.866;4873.24;2666.068;4368.686;3757.271;4240.175;886.8770999999999;2211.788;5617.338;3559.419;2756.778;10359.08;4673.117;431.0079;733.8794;1099.987;2477.007;2124.253;1202.008;2255.509;733.3921;3975.158;3.0
TERNERA;10789.53;2586.85;1636.793;2726.11;1395.9;2443.879;8476.136;843.2768000000001;1470.117;5245.326;5544.204;649.3666999999999;2913.576;3821.28;3405.308;1854.241;3223.006;2773.221;2939.063;646.6943;1663.03;4070.453;2459.043;1950.31;7620.285;3169.246;347.79490000000004;575.0619;843.2768000000001;1786.244;1476.352;888.6761;1620.565;461.733;2789.827;4.0
