Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
.TOTAL ALIMENTACION;5954653.993199999;1524754.6667;909477.20594;1504014.4760999999;827236.888;1189170.81998;4549637.1569;560124.02896;844892.94923;3092905.0225;2861748.9121999997;336308.60272;1728285.9717;2083957.8147;1806101.90665;1115199.98075;1695144.5011;1407444.4954000001;1736865.1830999998;400335.07602;869177.1501;2327255.187;1417025.81085;940861.05275;4151194.5358;1803459.5236;152703.617365;298783.26045;560758.62406;1020827.7649600001;754963.63132;472468.05586;837434.9234;360474.23854000005;1496239.84248;0.0
T.HUEVOS KGS;79853.17;20332.0181;11191.2016;20219.677;11242.0439;16868.2394;62225.5846;6669.03118;10958.5621;39650.0645;40203.1054;4656.429389999999;21127.2513;27454.561100000003;26614.934100000002;15452.3665;24135.1872;17647.2143;22618.4118;6049.733;11671.555;31366.875399999997;18380.1591;12384.855300000001;56186.491299999994;23666.678600000003;1845.22124;3899.25595;6692.25918;12878.8209;9797.8231;6224.4924;11023.722099999999;5038.3088;22453.2662;1.0
T.HUEVOS UNDS.;79853.17;20332.0181;11191.2016;20219.677;11242.0439;16868.2394;62225.5846;6669.03118;10958.5621;39650.0645;40203.1054;4656.429389999999;21127.2513;27454.561100000003;26614.934100000002;15452.3665;24135.1872;17647.2143;22618.4118;6049.733;11671.555;31366.875399999997;18380.1591;12384.855300000001;56186.491299999994;23666.678600000003;1845.22124;3899.25595;6692.25918;12878.8209;9797.8231;6224.4924;11023.722099999999;5038.3088;22453.2662;1.0
TOTAL HUEVOS GALLINA;78557.35;20028.37;10955.95;19881.82;11047.31;16643.91;61249.21;6596.618;10711.53;38943.71;39613.64;4611.116;20652.68;27013.72;26279.84;15235.05;23760.11;17384.77;22177.43;5871.558;11440.05;30960.56;18145.65;12139.54;55261.46;23295.89;1801.352;3851.8;6619.846;12553.84;9666.997;6104.493;10831.72;4956.582;22170.72;2.0
OTRAS AVES;1295.82;303.6481;235.2516;337.857;194.7339;224.3294;976.3746;72.41318;247.0321;706.3545;589.4654;45.31339;474.5713;440.8411;335.09409999999997;217.3165;375.0772;262.4443;440.98179999999996;178.175;231.505;406.3154;234.50910000000002;245.31529999999998;925.0313000000001;370.7886;43.86924;47.455949999999994;72.41318;324.9809;130.8261;119.9994;192.0021;81.7268;282.5462;2.0
MIEL;10110.57;2409.375;1392.41;2491.82;1545.097;2271.871;8106.541;601.3324;1402.699;5017.666;5092.907;437.4235;2700.911;3324.228;3648.01;2807.073;2430.281;2059.573;2813.645;680.8698;1544.894;3481.14;3052.018;1351.652;7165.753;2944.819;477.9902;417.9728;601.3324;1872.175;1172.353;543.1889;1009.91;771.5909;3244.058;1.0
GRANEL;3608.135;828.4752;361.5193;1046.974;607.8819;763.2845;3014.623;139.6384;453.8729;1797.264;1810.87;0;1108.516;1060.278;1439.34;1284.728;778.8368;494.3458;1050.225;328.7822;754.3468;837.5134;1444.033;243.4591;3040.074;568.0609000000001;303.9012;68.20583;139.6384;854.8813;254.57420000000002;94.26675;275.5761;304.0286;1313.062;2.0
ENVASADA;6502.438;1580.9;1030.891;1444.846;937.2148000000001;1508.586;5091.918;461.69390000000004;948.8261;3220.402;3282.036;437.4235;1592.394;2263.95;2208.67;1522.346;1651.445;1565.227;1763.42;352.08759999999995;790.5469;2643.626;1607.984;1108.193;4125.68;2376.758;174.089;349.767;461.69390000000004;1017.294;917.7788;448.92220000000003;734.3340999999999;467.5623;1930.996;2.0
TOTAL CARNE;1193181;298107.9;170517.4;312981.7;166261.2;245313;912335.8;102069.8;178775.5;607142.6;586038.5;62963.92;335462.4;428826.8;365927.9;207132.8;334212.3;284928.6;366907.4;90707.48;179243.6;454960.4;284962.2;183307.5;834060;359121.1;26658.95;55541.4;102251.9;217569.2;164802.6;95763.1;167739.1;63306.94;299547.8;1.0
